cam,seq,pts_ns,mono_ns,real_ns
0,-1,64041999,10587873864020,1783482330697243988
0,-1,96063000,10587875966273,1783482330699346241
0,-1,128083999,10587878234799,1783482330701614767
0,-1,160104999,10587880443453,1783482330703823389
0,-1,192126000,10587882677579,1783482330706057515
0,-1,224146999,10587884637303,1783482330708017271
0,-1,256167999,10588074063052,1783482330897442988
3,-1,567200000,10588215228246,1783482331038608246
0,-1,288189000,10588224100173,1783482331047480141
0,-1,320209999,10588224118478,1783482331047498446
0,-1,352230999,10588224123950,1783482331047503918
3,-1,599242666,10588243249284,1783482331066629316
3,-1,631285332,10588275245834,1783482331098625770
0,-1,448293999,10588275525996,1783482331098905964
0,-1,608398999,10588275539948,1783482331098919884
3,-1,663328000,10588307289425,1783482331130669361
3,-1,695370666,10588339338391,1783482331162718359
0,-1,640419999,10588347900076,1783482331171280044
0,-1,672441000,10588356324160,1783482331179704096
3,-1,727413332,10588371348093,1783482331194728061
0,-1,704461999,10588484107448,1783482331307487416
3,-1,759456000,10588484111512,1783482331307491448
0,-1,736482999,10588484138264,1783482331307518200
0,-1,768504000,10588484144408,1783482331307524344
3,-1,791498666,10588692652132,1783482331516032068
0,-1,800524999,10588692659012,1783482331516038948
3,-1,823541332,10588692672420,1783482331516052356
0,-1,864567000,10588692675620,1783482331516055588
3,-1,855584000,10588692776580,1783482331516156516
1,-1,1134800000,10588778746137,1783482331602126041
0,-1,896587999,10588787272750,1783482331610652718
3,-1,887626666,10588787283118,1783482331610663054
3,-1,1079882666,10588787348078,1783482331610728014
0,-1,928608999,10588787371086,1783482331610751054
1,-1,1166832999,10588810755391,1783482331634135359
0,-1,1056693000,10588819183475,1783482331642563411
3,-1,1111925332,10588827588679,1783482331650968615
0,-1,1088713999,10588835980731,1783482331659360699
1,-1,1198865999,10588842791525,1783482331666171493
1,-1,1230899000,10588874818668,1783482331698198636
0,-1,1152756000,10588883327873,1783482331706707841
3,-1,1143968000,10588883338241,1783482331706718209
3,-1,1176010666,10588891773909,1783482331715153877
0,-1,1184776999,10588900184649,1783482331723564585
3,-1,1208053332,10588900185545,1783482331723565513
1,-1,1262931999,10588906838898,1783482331730218802
1,-1,1294964999,10588938888217,1783482331762268153
1,-1,1326998000,10589108737077,1783482331932117013
0,-1,1216797999,10589108742805,1783482331932122741
3,-1,1240096000,10589108754197,1783482331932134165
0,-1,1248819000,10589108759733,1783482331932139637
0,-1,1280839999,10589108766037,1783482331932145973
3,-1,1272138666,10589108769749,1783482331932149717
1,-1,1359030999,10589317369089,1783482332140749089
1,-1,1391063999,10589317395201,1783482332140775169
1,-1,1423097000,10589317470818,1783482332140850786
1,-1,1487162999,10589317500034,1783482332140880002
3,-1,1304181332,10589317517282,1783482332140897250
3,-1,1336224000,10589317550530,1783482332140930466
3,-1,1496437332,10589317581602,1783482332140961538
3,-1,1528480000,10589317587234,1783482332140967170
0,-1,1312860999,10589317603010,1783482332140982978
0,-1,1472965999,10589317611139,1783482332140991075
0,-1,1504986999,10589317615523,1783482332140995491
0,-1,1537008000,10589317619107,1783482332140999043
3,-1,1688693332,10589332609087,1783482332155989023
0,-1,1697112999,10589341035092,1783482332164415060
2,-1,1702100000,10589346038259,1783482332169418163
3,-1,1720736000,10589364661958,1783482332188041958
0,-1,1729134000,10589373047194,1783482332196427194
2,-1,1734128999,10589378063865,1783482332201443801
1,-1,1679360999,10589386780879,1783482332210160879
1,-1,1711394000,10589395346724,1783482332218726692
0,-1,1761154999,10589405049504,1783482332228429504
2,-1,1766157999,10589410075679,1783482332233455647
2,-1,1798187000,10589442128934,1783482332265508902
1,-1,1743426999,10589450681851,1783482332274061755
1,-1,1775459999,10589459097231,1783482332282477199
3,-1,1816864000,10589460830586,1783482332284210554
2,-1,1830215999,10589474141772,1783482332297521708
3,-1,1848906666,10589492837824,1783482332316217824
2,-1,1862244999,10589506174003,1783482332329553971
0,-1,1793175999,10589525897645,1783482332349277613
1,-1,1807493000,10589525919949,1783482332349299885
1,-1,1839525999,10589525936045,1783482332349315981
3,-1,1880949332,10589526019085,1783482332349399053
0,-1,1825197000,10589734442233,1783482332557822169
3,-1,1912992000,10589734452057,1783482332557831993
1,-1,1871558999,10589734483673,1783482332557863609
0,-1,1857217999,10589734486233,1783482332557866169
2,-1,1894274000,10589734493881,1783482332557873817
3,-1,1945034666,10589734501497,1783482332557881465
0,-1,1889238999,10589734593850,1783482332557973786
0,-1,1921260000,10589734602970,1783482332557982938
3,-1,1977077332,10589734614874,1783482332557994810
1,-1,1903592000,10589734652218,1783482332558032154
2,-1,1926302999,10589734671514,1783482332558051482
3,-1,2009120000,10589734711866,1783482332558091802
1,-1,1935624999,10589734799803,1783482332558179771
1,-1,1967657999,10589734809147,1783482332558189083
2,-1,1958331999,10589734822299,1783482332558202235
2,-1,1990361000,10589734870363,1783482332558250331
1,-1,2095790000,10589739698137,1783482332563078105
3,-1,2105248000,10589749180148,1783482332572560116
0,-1,2113386000,10589757312614,1783482332580692582
2,-1,2118476999,10589762398214,1783482332585778182
1,-1,2127822999,10589771731712,1783482332595111648
3,-1,2137290666,10589781205946,1783482332604585914
0,-1,2145406999,10589789320749,1783482332612700685
2,-1,2150505999,10589794419404,1783482332617799340
1,-1,2159855999,10589803764006,1783482332627143942
3,-1,2169333332,10589813249793,1783482332636629761
0,-1,2177427999,10589821340947,1783482332644720915
2,-1,2182535000,10589826440498,1783482332649820434
1,-1,2191889000,10589835787404,1783482332659167340
3,-1,2201376000,10589845306183,1783482332668686183
0,-1,2209449000,10589853367417,1783482332676747385
2,-1,2214563999,10589858484633,1783482332681864601
3,-1,2233418666,10589877329198,1783482332700709166
0,-1,2241469999,10589885383008,1783482332708762976
0,-1,2273490999,10589917403942,1783482332740783910
2,-1,2246592999,10590029961663,1783482332853341631
1,-1,2223921999,10590029962655,1783482332853342623
2,-1,2278622000,10590030003615,1783482332853383583
3,-1,2265461332,10590030006943,1783482332853386911
1,-1,2255954999,10590030011007,1783482332853390911
