batch_idx,batch_pts_ns,mono_ns,real_ns,n_frames
0,64041999,10588074042700,1783482330897422668,1
1,224146999,10588275421963,1783482331098801931,1
2,567200000,10588484081592,1783482331307461560,2
3,663328000,10588692637603,1783482331516017539,2
4,864567000,10588900179753,1783482331723559721,2
5,1134800000,10589108729589,1783482331932109525,3
6,1262931999,10589317349025,1783482332140728993,1
7,1496437332,10589525887949,1783482332349267917,3
8,1702100000,10589734477817,1783482332557857753,4
9,1734128999,10589734587129,1783482332557967065,4
10,1816864000,10589734701946,1783482332558081850,4
11,1848906666,10589734782299,1783482332558162235,4
12,1880949332,10589734936220,1783482332558316188,4
13,1912992000,10589757436903,1783482332580816839,4
14,1945034666,10589789413581,1783482332612793517,4
15,1977077332,10589821419827,1783482332644799763,4
16,2113386000,10590029990271,1783482332853370239,4
17,2145406999,10590030104480,1783482332853484416,4
18,2177427999,10590030239617,1783482332853619585,4
19,2209449000,10590238797261,1783482333062177229,4
20,2241469999,10590238918606,1783482333062298542,4
21,2273490999,10590239007278,1783482333062387278,4
22,2305512000,10590239093743,1783482333062473711,4
23,2337532999,10590239197103,1783482333062577039,4
24,2416119999,10590270320208,1783482333093700144,4
25,2448152999,10590302405303,1783482333125785239,4
26,2480186000,10590334368285,1783482333157748253,4
27,2512218999,10590366422723,1783482333189802691,4
28,2625721999,10590574994288,1783482333398374256,4
29,2657742999,10590575104848,1783482333398484784,4
30,2689764000,10590575210481,1783482333398590417,4
31,2721784999,10590575504019,1783482333398883987,4
32,2753805999,10590598292672,1783482333421672608,4
33,2785827000,10590630397575,1783482333453777511,4
34,2881890000,10590838939795,1783482333662319763,4
35,2913910999,10590839050611,1783482333662430579,4
36,2945931999,10590839129940,1783482333662509908,4
37,2977953000,10590839216756,1783482333662596692,4
38,3015288999,10591047794209,1783482333871174145,4
39,3047318000,10591047990370,1783482333871370306,4
40,3079346999,10591048127075,1783482333871507011,4
41,3111375999,10591048209283,1783482333871589251,4
42,3226741332,10591071361491,1783482333894741459,4
43,3258784000,10591103450425,1783482333926830393,4
44,3290826666,10591135416735,1783482333958796703,4
45,3322869332,10591167541894,1783482333990921862,4
46,3495723999,10591376164851,1783482334199544819,4
47,3527753000,10591376287028,1783482334199666964,4
48,3559781999,10591584878240,1783482334408258208,4
49,3591810999,10591585012897,1783482334408392833,4
50,3623840000,10591585099201,1783482334408479169,4
51,3655868999,10591585181570,1783482334408561506,4
52,3746457000,10591614605944,1783482334437985880,4
53,3778477999,10591646643359,1783482334470023295,4
54,3810498999,10591678701733,1783482334502081701,4
55,3842520000,10591710717324,1783482334534097292,4
56,3970603999,10591919341208,1783482334742721176,4
57,4002624999,10591919460825,1783482334742840793,4
58,4034646000,10591919545434,1783482334742925370,4
59,4066666999,10591919623130,1783482334743003066,4
60,4098687999,10592128224646,1783482334951604582,4
