batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3,drops_cum,arrivals_cum
0,1.7319,1,1,4,1111,10000,4,1161.481,1168.835,0,0,0,0,0,0,0,58
1,1.7325,1,1,4,1111,10000,4,1151.985,1162.190,0,0,0,0,0,0,0,58
2,1.7325,1,1,4,1111,10000,4,1113.216,1130.132,0,0,0,0,0,0,0,58
3,1.7326,1,1,4,1111,10000,4,1081.389,1098.280,0,0,0,0,0,0,0,58
4,1.7327,1,1,4,1111,10000,4,1049.413,1066.341,0,0,0,0,0,0,0,58
5,1.7328,1,1,4,1111,10000,4,1017.089,1034.361,0,0,0,0,0,0,0,58
6,1.7328,1,1,4,1111,10000,4,985.432,1002.437,0,0,0,0,0,0,0,58
7,1.7329,1,1,4,1111,10000,4,953.512,970.472,0,0,0,0,0,0,0,58
8,1.7330,1,1,4,1111,10000,4,921.545,938.539,0,0,0,0,0,0,0,58
9,1.7330,1,1,4,1111,10000,4,889.587,906.572,0,0,0,0,0,0,0,58
10,1.7331,1,1,4,1111,10000,4,857.707,874.643,0,0,0,0,0,0,0,58
11,1.7332,1,1,4,1111,10000,4,825.779,842.697,0,0,0,0,0,0,0,58
12,1.7332,1,1,4,1111,10000,4,793.846,810.740,0,0,0,0,0,0,0,58
13,1.7333,1,1,4,1111,10000,4,770.269,787.951,0,0,0,0,0,0,0,58
14,1.7334,1,1,4,1111,10000,4,760.228,778.850,0,0,0,0,0,0,0,58
15,1.7334,1,1,4,1111,10000,4,738.359,756.049,0,0,0,0,0,0,0,58
16,1.7335,1,1,4,1111,10000,4,728.292,746.956,0,0,0,0,0,0,0,58
17,1.7336,1,1,4,1111,10000,4,706.258,724.097,0,0,0,0,0,0,0,58
18,1.7336,1,1,4,1111,10000,4,696.165,714.952,0,0,0,0,0,0,0,58
19,1.7337,1,1,4,1111,10000,4,674.526,692.176,0,0,0,0,0,0,0,58
20,1.7337,1,1,4,1111,10000,4,664.497,683.143,0,0,0,0,0,0,0,58
21,1.7338,1,1,4,1111,10000,4,642.680,660.259,0,0,0,0,0,0,0,58
22,1.7338,1,1,4,1111,10000,4,632.667,651.248,0,0,0,0,0,0,0,58
23,1.7339,1,1,4,1111,10000,4,610.762,628.335,0,0,0,0,0,0,0,58
24,1.7340,1,1,4,1111,10000,4,600.717,619.342,0,0,0,0,0,0,0,58
25,1.7340,1,1,4,1111,10000,4,578.885,596.422,0,0,0,0,0,0,0,58
26,1.7341,1,1,4,1111,10000,4,568.853,587.437,0,0,0,0,0,0,0,58
27,1.7342,1,1,4,1111,10000,4,546.923,564.516,1,1,0,0,0,1,0,58
28,1.7342,1,1,4,1111,10000,4,536.873,555.542,0,1,0,0,0,0,0,58
