cam,seq,pts_ns,mono_ns,real_ns
0,-1,64041999,10088695889930,1783481831519269898
0,-1,96063000,10088696888304,1783481831520268272
0,-1,128083999,10088700189219,1783481831523569155
0,-1,160104999,10088701442858,1783481831524822826
0,-1,192126000,10088704664540,1783481831528044508
0,-1,224146999,10088705640482,1783481831529020450
0,-1,256167999,10088896152413,1783481831719532381
3,-1,567200000,10089030703643,1783481831854083611
0,-1,288189000,10089039505805,1783481831862885773
0,-1,320209999,10089039523981,1783481831862903949
3,-1,599242666,10089062839058,1783481831886219026
0,-1,352230999,10089071637316,1783481831895017284
3,-1,631285332,10089094791496,1783481831918171496
0,-1,448293999,10089103527161,1783481831926907129
0,-1,576378000,10089103550937,1783481831926930905
3,-1,663328000,10089126837118,1783481831950217086
3,-1,695370666,10089159057237,1783481831982437173
0,-1,608398999,10089167851271,1783481831991231207
3,-1,727413332,10089190922570,1783481832014302538
0,-1,640419999,10089311984315,1783481832135364251
3,-1,759456000,10089311984347,1783481832135364283
0,-1,672441000,10089312028412,1783481832135408348
0,-1,704461999,10089312035260,1783481832135415228
0,-1,736482999,10089312040028,1783481832135419964
0,-1,864567000,10089328137687,1783481832151517655
0,-1,896587999,10089520628127,1783481832344008063
0,-1,928608999,10089520745503,1783481832344125471
0,-1,960630000,10089520760128,1783481832344140064
0,-1,992650999,10089520765120,1783481832344145088
3,-1,791498666,10089520780864,1783481832344160800
3,-1,823541332,10089520788384,1783481832344168352
0,-1,1088713999,10089552214451,1783481832375594419
1,-1,1134800000,10089598384889,1783481832421764825
3,-1,855584000,10089607171883,1783481832430551851
3,-1,887626666,10089607191691,1783481832430571659
0,-1,1120734999,10089607541901,1783481832430921837
0,-1,1152756000,10089616262111,1783481832439642047
1,-1,1166832999,10089630342799,1783481832453722735
3,-1,1079882666,10089639011552,1783481832462391488
0,-1,1184776999,10089648274709,1783481832471654677
1,-1,1198865999,10089662374597,1783481832485754533
3,-1,1111925332,10089671020663,1783481832494400599
0,-1,1216797999,10089680292011,1783481832503671979
1,-1,1230899000,10089694414588,1783481832517794524
3,-1,1143968000,10089703102861,1783481832526482829
0,-1,1248819000,10089712322306,1783481832535702306
3,-1,1176010666,10089720882898,1783481832544262866
1,-1,1262931999,10089726541651,1783481832549921619
0,-1,1280839999,10089744441688,1783481832567821688
1,-1,1294964999,10089758482472,1783481832581862440
0,-1,1312860999,10089776366606,1783481832599746542
0,-1,1344882000,10089929733143,1783481832753113111
0,-1,1376902999,10089929757879,1783481832753137847
1,-1,1326998000,10089929776471,1783481832753156407
3,-1,1208053332,10089929795991,1783481832753175959
3,-1,1240096000,10089929803895,1783481832753183863
3,-1,1272138666,10089929807799,1783481832753187767
3,-1,1304181332,10089929811383,1783481832753191351
0,-1,1472965999,10089936449725,1783481832759829661
3,-1,1496437332,10089959984547,1783481832783364515
0,-1,1504986999,10089968482483,1783481832791862451
3,-1,1528480000,10089991985497,1783481832815365433
0,-1,1537008000,10090000517642,1783481832823897642
3,-1,1560522666,10090024123920,1783481832847504016
0,-1,1569028999,10090032531488,1783481832855911456
3,-1,1592565332,10090056156294,1783481832879536326
0,-1,1601049999,10090064555286,1783481832887935222
3,-1,1624608000,10090088172669,1783481832911552605
0,-1,1633071000,10090096585292,1783481832919965228
1,-1,1359030999,10090096804590,1783481832920184526
1,-1,1391063999,10090105383231,1783481832928763199
3,-1,1656650666,10090120211379,1783481832943591347
0,-1,1665091999,10090128598051,1783481832951978019
1,-1,1423097000,10090138335002,1783481832961714938
1,-1,1487162999,10090138405082,1783481832961785018
3,-1,1688693332,10090152197897,1783481832975577865
0,-1,1697112999,10090160628825,1783481832984008793
2,-1,1702100000,10090165649333,1783481832989029333
3,-1,1720736000,10090186635629,1783481833010015597
0,-1,1729134000,10090192658095,1783481833016038063
2,-1,1734128999,10090197611499,1783481833020991595
1,-1,1647327999,10090206361245,1783481833029741213
0,-1,1761154999,10090224704774,1783481833048084710
2,-1,1766157999,10090229647042,1783481833053027010
0,-1,1793175999,10090256680476,1783481833080060412
2,-1,1798187000,10090261785593,1783481833085165561
1,-1,1679360999,10090262044218,1783481833085424186
1,-1,1711394000,10090270736940,1783481833094116908
3,-1,1816864000,10090280552548,1783481833103932548
0,-1,1825197000,10090288701874,1783481833112081810
2,-1,1830215999,10090293714318,1783481833117094318
1,-1,1743426999,10090302436000,1783481833125815968
3,-1,1848906666,10090312537818,1783481833135917786
0,-1,1857217999,10090320827273,1783481833144207273
2,-1,1862244999,10090325752069,1783481833149132005
3,-1,1880949332,10090344624624,1783481833168004560
1,-1,1775459999,10090345331348,1783481833168711284
1,-1,1807493000,10090345401749,1783481833168781685
0,-1,1889238999,10090352802943,1783481833176182911
3,-1,1912992000,10090376589382,1783481833199969350
0,-1,1921260000,10090384752053,1783481833208132053
2,-1,1894274000,10090384964214,1783481833208344182
1,-1,1839525999,10090384966742,1783481833208346678
3,-1,1945034666,10090408541212,1783481833231921180
0,-1,1953280999,10090416787211,1783481833240167179
1,-1,1871558999,10090417000396,1783481833240380332
2,-1,1926302999,10090417003628,1783481833240383564
3,-1,1977077332,10090440678419,1783481833264058387
0,-1,1985301999,10090448895330,1783481833272275266
2,-1,1958331999,10090450441483,1783481833273821419
1,-1,1903592000,10090450441483,1783481833273821419
3,-1,2009120000,10090472711145,1783481833296091049
1,-1,1935624999,10090480612854,1783481833303992790
2,-1,1990361000,10090480627286,1783481833304007254
0,-1,2017323000,10090480862328,1783481833304242296
3,-1,2041162666,10090504755584,1783481833328135520
0,-1,2049343999,10090512856398,1783481833336236366
1,-1,1967657999,10090513087279,1783481833336467247
3,-1,2073205332,10090536725142,1783481833360105078
0,-1,2081364999,10090544869796,1783481833368249764
1,-1,2063756999,10090545071909,1783481833368451877
2,-1,2086448000,10090549943201,1783481833373323169
3,-1,2105248000,10090568836397,1783481833392216397
0,-1,2113386000,10090576907355,1783481833400287323
1,-1,2095790000,10090577124316,1783481833400504284
2,-1,2118476999,10090581987895,1783481833405367831
3,-1,2137290666,10090600816355,1783481833424196323
0,-1,2145406999,10090608992849,1783481833432372785
1,-1,2127822999,10090609381651,1783481833432761587
2,-1,2150505999,10090613992302,1783481833437372238
3,-1,2169333332,10090632835801,1783481833456215769
0,-1,2177427999,10090641021735,1783481833464401671
1,-1,2159855999,10090641216809,1783481833464596777
2,-1,2182535000,10090646163397,1783481833469543365
3,-1,2201376000,10090664892687,1783481833488272623
0,-1,2209449000,10090673083454,1783481833496463422
1,-1,2191889000,10090675236778,1783481833498616746
2,-1,2214563999,10090679220545,1783481833502600513
3,-1,2233418666,10090697090151,1783481833520470087
1,-1,2223921999,10090705744184,1783481833529124152
0,-1,2241469999,10090706919295,1783481833530299263
2,-1,2246592999,10090710162673,1783481833533542641
3,-1,2265461332,10090728982460,1783481833552362428
0,-1,2273490999,10090737090730,1783481833560470666
1,-1,2255954999,10090741649380,1783481833565029348
2,-1,2278622000,10090742176007,1783481833565556231
3,-1,2297504000,10090761048243,1783481833584428211
1,-1,2287988000,10090765633709,1783481833589013645
0,-1,2305512000,10090768989312,1783481833592369280
2,-1,2310650999,10090774159805,1783481833597539741
3,-1,2329546666,10090793055817,1783481833616435785
0,-1,2337532999,10090801040950,1783481833624420918
1,-1,2320020999,10090801232247,1783481833624612183
2,-1,2342679999,10090806183092,1783481833629563060
3,-1,2361589332,10090825092831,1783481833648472799
0,-1,2369553999,10090833096525,1783481833656476493
1,-1,2352053999,10090834323924,1783481833657703892
2,-1,2374709000,10090838220138,1783481833661600074
3,-1,2393632000,10090857144726,1783481833680524694
0,-1,2401575000,10090865086179,1783481833688466115
2,-1,2406737999,10090870312673,1783481833693692609
3,-1,2425674666,10090889256461,1783481833712636397
0,-1,2433595999,10090897096601,1783481833720476569
1,-1,2384087000,10090897630396,1783481833721010364
2,-1,2438766999,10090902441176,1783481833725821144
3,-1,2457717332,10090921225763,1783481833744605699
0,-1,2465616999,10090929122063,1783481833752502031
1,-1,2416119999,10090929324785,1783481833752704753
2,-1,2470796000,10090934293485,1783481833757673453
3,-1,2489760000,10090953264377,1783481833776644345
0,-1,2497638000,10090961136166,1783481833784516166
1,-1,2448152999,10090961326567,1783481833784706535
2,-1,2502824999,10090966317347,1783481833789697315
3,-1,2521802666,10090985302735,1783481833808682671
0,-1,2529658999,10090993158364,1783481833816538300
1,-1,2480186000,10090993354749,1783481833816734685
2,-1,2534853999,10090998362362,1783481833821742298
