batch_idx,batch_pts_ns,mono_ns,real_ns,n_frames
0,64041999,10088896120957,1783481831719500925,1
1,230708664,10089103405497,1783481831926785433,1
2,567200000,10089311960859,1783481832135340827,2
3,633866666,10089520604639,1783481832343984607,1
4,833866664,10089720853202,1783481832544233170,2
5,1134800000,10089929605622,1783481832752985558,1
6,1268133332,10090138199353,1783481832961579289,3
7,1468133330,10090345285108,1783481833168665076,3
8,1702100000,10090384943222,1783481833208323158,4
9,1735433333,10090416992044,1783481833240372012,4
10,1768766666,10090450420778,1783481833273800714,4
11,1802099999,10090480456789,1783481833303836725,4
12,1835433332,10090513081935,1783481833336461871,4
13,1868766665,10090545058981,1783481833368438949,4
14,1902099998,10090577113596,1783481833400493532,4
15,1935433331,10090609268179,1783481833432648147,4
16,1968766664,10090641198088,1783481833464578024,4
17,2002099997,10090675059625,1783481833498439561,4
18,2035433330,10090705569623,1783481833528949559,4
19,2068766663,10090741626820,1783481833565006756,4
20,2102099996,10090765610957,1783481833588990925,4
21,2135433329,10090801217719,1783481833624597655,4
22,2168766662,10090834317812,1783481833657697748,4
23,2202099995,10090897508412,1783481833720888380,4
24,2235433328,10090929310801,1783481833752690769,4
25,2268766661,10090961313191,1783481833784693095,4
26,2302099994,10090993347293,1783481833816727229,4
27,2335433327,10091025447732,1783481833848827668,4
28,2368766660,10091057382314,1783481833880762282,4
29,2402099993,10091089397888,1783481833912777824,4
30,2435433326,10091121557431,1783481833944937399,4
31,2468766659,10091153431660,1783481833976811596,4
32,2502099992,10091185444259,1783481834008824227,4
33,2535433325,10091217542425,1783481834040922361,4
34,2568766658,10091249518447,1783481834072898415,4
35,2602099991,10091282393995,1783481834105773963,4
36,2635433324,10091314343585,1783481834137723553,4
37,2668766657,10091345572018,1783481834168951986,4
38,2702099990,10091377623017,1783481834201002985,4
39,2735433323,10091409624415,1783481834233004351,4
40,2768766656,10091441597077,1783481834264977013,4
41,2802099989,10091473639884,1783481834297019852,4
42,2835433322,10091505784355,1783481834329164291,4
43,2868766655,10091537703032,1783481834361083000,4
44,2902099988,10091569704495,1783481834393084463,4
45,2935433321,10091601814373,1783481834425194309,4
46,2968766654,10091642240460,1783481834465620428,4
47,3002099987,10091674185217,1783481834497565153,4
48,3035433320,10091729982431,1783481834553362335,4
49,3068766653,10091763010011,1783481834586389979,4
50,3102099986,10091794006668,1783481834617386572,4
51,3135433319,10091825914177,1783481834649294145,4
52,3168766652,10091858070520,1783481834681450488,4
53,3202099985,10091889943342,1783481834713323310,4
54,3235433318,10091922412487,1783481834745792423,4
55,3268766651,10091953923482,1783481834777303418,4
56,3302099984,10091985978801,1783481834809358769,4
57,3335433317,10092018008135,1783481834841388071,4
58,3368766650,10092050022973,1783481834873402909,4
59,3402099983,10092082104500,1783481834905484468,4
60,3435433316,10092114117002,1783481834937496970,4
61,3468766649,10092146110081,1783481834969490017,4
62,3502099982,10092178125719,1783481835001505655,4
63,3535433315,10092210152589,1783481835033532557,4
64,3568766648,10092242108131,1783481835065488067,4
65,3602099981,10092274216218,1783481835097596186,4
66,3635433314,10092306168784,1783481835129548752,4
67,3668766647,10092338228775,1783481835161608743,4
68,3702099980,10092370297725,1783481835193677661,4
69,3735433313,10092402232659,1783481835225612595,4
70,3768766646,10092434364074,1783481835257744042,4
71,3802099979,10092466405697,1783481835289785633,4
72,3835433312,10092530357645,1783481835353737581,4
73,3868766645,10092562447396,1783481835385827364,4
74,3902099978,10092594535707,1783481835417915643,4
75,3935433311,10092626391184,1783481835449771120,4
76,3968766644,10092658498311,1783481835481878247,4
77,4002099977,10092692242663,1783481835515622631,4
