cam,seq,pts_ns,mono_ns,real_ns
0,-1,64041999,10821307197722,1783482564130577690
0,-1,96063000,10821309317177,1783482564132697113
0,-1,128083999,10821310809775,1783482564134189743
0,-1,160104999,10821310842727,1783482564134222695
0,-1,192126000,10821316132324,1783482564139512292
0,-1,224146999,10821318356809,1783482564141736745
0,-1,256167999,10821507450899,1783482564330830835
3,-1,567200000,10821661671971,1783482564485051939
0,-1,288189000,10821670478444,1783482564493858444
3,-1,599242666,10821693486434,1783482564516866434
0,-1,320209999,10821702284813,1783482564525664781
0,-1,352230999,10821710797469,1783482564534177469
3,-1,631285332,10821725529897,1783482564548909865
3,-1,663328000,10821757573872,1783482564580953840
0,-1,416272999,10821766314376,1783482564589694312
3,-1,695370666,10821789613751,1783482564612993687
0,-1,576378000,10821798225743,1783482564621605711
3,-1,727413332,10821821654559,1783482564645034591
3,-1,759456000,10821919514353,1783482564742894289
0,-1,608398999,10821919590430,1783482564742970398
0,-1,640419999,10821919603355,1783482564742983291
0,-1,672441000,10821919608666,1783482564742988634
0,-1,704461999,10821919613913,1783482564742993881
0,-1,832545999,10821926782990,1783482564750162990
0,-1,864567000,10822128080457,1783482564951460425
3,-1,791498666,10822128121759,1783482564951501695
1,-1,1134800000,10822229109520,1783482565052489520
3,-1,823541332,10822237795289,1783482565061175257
0,-1,896587999,10822238655721,1783482565062035657
3,-1,855584000,10822238733174,1783482565062113110
0,-1,928608999,10822238838781,1783482565062218749
0,-1,960630000,10822238852634,1783482565062232601
1,-1,1166832999,10822261078038,1783482565084458006
0,-1,1056693000,10822269730920,1783482565093110888
3,-1,887626666,10822269772862,1783482565093152830
1,-1,1198865999,10822293192058,1783482565116571994
3,-1,1047840000,10822303170219,1783482565126550187
1,-1,1230899000,10822325233999,1783482565148613967
0,-1,1152756000,10822333912219,1783482565157292187
3,-1,1143968000,10822334020448,1783482565157400416
3,-1,1176010666,10822334037404,1783482565157417372
1,-1,1262931999,10822357172381,1783482565180552349
1,-1,1294964999,10822389206708,1783482565212586676
3,-1,1208053332,10822542941788,1783482565366321724
3,-1,1240096000,10822542967766,1783482565366347702
3,-1,1272138666,10822542972341,1783482565366352277
0,-1,1184776999,10822542988849,1783482565366368817
0,-1,1216797999,10822542998286,1783482565366378222
0,-1,1248819000,10822543002349,1783482565366382285
1,-1,1326998000,10822543015818,1783482565366395786
0,-1,1280839999,10822543034342,1783482565366414278
3,-1,1304181332,10822543326111,1783482565366706079
0,-1,1472965999,10822567678297,1783482565391058233
1,-1,1359030999,10822751478805,1783482565574858741
1,-1,1391063999,10822751503663,1783482565574883631
3,-1,1464394666,10822751522218,1783482565574902186
0,-1,1504986999,10822751538886,1783482565574918854
0,-1,1537008000,10822751562401,1783482565574942337
0,-1,1569028999,10822751567391,1783482565574947359
3,-1,1496437332,10822751625873,1783482565575005841
3,-1,1528480000,10822751639214,1783482565575019118
2,-1,1702100000,10822796421560,1783482565619801528
3,-1,1560522666,10822805094948,1783482565628474884
1,-1,1423097000,10822805226021,1783482565628605957
0,-1,1601049999,10822813880406,1783482565637260374
2,-1,1734128999,10822828379809,1783482565651759745
1,-1,1455129999,10822837135610,1783482565660515578
3,-1,1688693332,10822837165299,1783482565660545266
0,-1,1665091999,10822845988315,1783482565669368347
2,-1,1766157999,10822860383007,1783482565683762975
1,-1,1679360999,10822869165362,1783482565692545362
3,-1,1720736000,10822869194987,1783482565692574922
2,-1,1798187000,10822892413207,1783482565715793175
1,-1,1711394000,10822901049581,1783482565724429549
2,-1,1830215999,10822924444591,1783482565747824527
1,-1,1743426999,10822933090306,1783482565756470242
2,-1,1862244999,10822957313308,1783482565780693276
0,-1,1697112999,10822960132369,1783482565783512369
3,-1,1816864000,10822960313478,1783482565783693413
1,-1,1775459999,10822960681708,1783482565784061644
1,-1,1807493000,10822960899288,1783482565784279224
1,-1,1839525999,10823168806665,1783482565992186633
2,-1,1894274000,10823168807337,1783482565992187305
1,-1,1871558999,10823168839329,1783482565992219297
0,-1,1729134000,10823168858460,1783482565992238428
0,-1,1761154999,10823168867290,1783482565992247258
0,-1,1793175999,10823168871449,1783482565992251417
1,-1,1903592000,10823168935466,1783482565992315434
0,-1,1889238999,10823168949286,1783482565992329222
3,-1,1848906666,10823168997979,1783482565992377946
3,-1,1880949332,10823169035473,1783482565992415441
3,-1,1912992000,10823169041520,1783482565992421488
