batch_idx,batch_pts_ns,mono_ns,real_ns,n_frames
0,64041999,10821507417691,1783482564330797659,1
1,160104999,10821710766948,1783482564534146884,1
2,567200000,10821919478137,1783482564742858105,2
3,599242666,10822128062350,1783482564951442318,2
4,832545999,10822333888256,1783482565157268224,2
5,1134800000,10822542818074,1783482565366198042,3
6,1216797999,10822751456090,1783482565574836058,3
7,1472965999,10822960118325,1783482565783498261,3
8,1702100000,10823168787853,1783482565992167821,4
9,1734128999,10823168908208,1783482565992288176,4
10,1816864000,10823169427475,1783482565992807443,4
11,1848906666,10823169514909,1783482565992894877,4
12,1880949332,10823175690151,1783482565999070087,4
13,1912992000,10823207785083,1783482566031165051,4
14,2081364999,10823416439792,1783482566239819760,4
15,2113386000,10823416575247,1783482566239955183,4
16,2145406999,10823625259421,1783482566448639389,4
17,2177427999,10823625384223,1783482566448764159,4
18,2209449000,10823625496068,1783482566448876036,4
19,2241469999,10823625578000,1783482566448957936,4
20,2273490999,10823626079895,1783482566449459863,4
21,2305512000,10823626166690,1783482566449546658,4
22,2342679999,10823647257051,1783482566470637019,4
23,2374709000,10823679112138,1783482566502492106,4
24,2534853999,10823887749764,1783482566711129668,4
25,2566883000,10823887888738,1783482566711268706,4
26,2598911999,10824096554485,1783482566919934420,4
27,2630940999,10824096718925,1783482566920098861,4
28,2662970000,10824096800601,1783482566920180569,4
29,2694998999,10824096861834,1783482566920241770,4
30,2727027999,10824096952148,1783482566920332084,4
31,2759057000,10824099753680,1783482566923133616,4
32,2791085999,10824099930981,1783482566923310917,4
33,2823114999,10824118062056,1783482566941442024,4
34,2881890000,10824182284141,1783482567005664077,4
35,2913910999,10824214376561,1783482567037756529,4
36,3024746999,10824414608495,1783482567237988463,4
37,3056780000,10824414839575,1783482567238219543,4
38,3088812999,10824414920035,1783482567238300003,4
39,3120845999,10824414979989,1783482567238359925,4
40,3152879000,10824615177562,1783482567438557498,4
41,3226741332,10824615381545,1783482567438761481,4
42,3258784000,10824615472243,1783482567438852211,4
43,3290826666,10824615548545,1783482567438928513,4
44,3322869332,10824824149660,1783482567647529628,4
45,3354912000,10824824282684,1783482567647662652,4
46,3386954666,10824824364936,1783482567647744872,4
47,3418997332,10824824449971,1783482567647829907,4
48,3473208999,10824824532031,1783482567647911999,4
49,3505241999,10824824602510,1783482567647982446,4
50,3547168000,10824855923021,1783482567679302957,4
51,3579210666,10824886937941,1783482567710317909,4
52,3611253332,10824918885340,1783482567742265308,4
53,3643296000,10824950977952,1783482567774357920,4
54,3761505999,10825151128465,1783482567974508433,4
55,3793538999,10825151328065,1783482567974708033,4
56,3825572000,10825151416075,1783482567974796043,4
57,3857604999,10825152051730,1783482567975431698,4
58,3889637999,10825352213225,1783482568175593193,4
59,3921671000,10825352389343,1783482568175769311,4
60,3953703999,10825352475242,1783482568175855210,4
61,3985736999,10825352677881,1783482568176057849,4
62,4017770000,10825352740906,1783482568176120874,4
63,4049802999,10825352796925,1783482568176176861,4
64,4081835999,10825376851070,1783482568200231006,4
