cam,pts_ns,mono_ns,real_ns
0,64041999,10821307201721,1783482564130581657
0,96063000,10821309321591,1783482564132701559
0,128083999,10821310814158,1783482564134194062
0,160104999,10821310844070,1783482564134224038
0,192126000,10821316138275,1783482564139518435
0,224146999,10821318361928,1783482564141741864
0,256167999,10821507453554,1783482564330833490
3,567200000,10821661677826,1783482564485057794
0,288189000,10821670481643,1783482564493861579
3,599242666,10821693493600,1783482564516873568
0,320209999,10821702289036,1783482564525669004
0,352230999,10821710800412,1783482564534180380
3,631285332,10821725535847,1783482564548915783
3,663328000,10821757579566,1783482564580959534
0,416272999,10821766317864,1783482564589697800
3,695370666,10821789619702,1783482564612999670
0,576378000,10821798229231,1783482564621609199
3,727413332,10821821689847,1783482564645069815
3,759456000,10821919518128,1783482564742898064
0,608398999,10821919592190,1783482564742972158
0,640419999,10821919604219,1783482564742984187
0,672441000,10821919609466,1783482564742989434
0,704461999,10821919614584,1783482564742994520
0,832545999,10821926790093,1783482564750170061
0,864567000,10822128084168,1783482564951464104
3,791498666,10822128124159,1783482564951504095
1,1134800000,10822229115758,1783482565052495726
3,823541332,10822237798393,1783482565061178361
0,896587999,10822238658952,1783482565062038888
3,855584000,10822238734518,1783482565062114486
0,928608999,10822238840125,1783482565062220093
0,960630000,10822238853465,1783482565062233433
1,1166832999,10822261083765,1783482565084463701
0,1056693000,10822269733799,1783482565093113735
3,887626666,10822269774206,1783482565093154142
1,1198865999,10822293197433,1783482565116577401
3,1047840000,10822303174250,1783482565126554186
1,1230899000,10822325241261,1783482565148621229
0,1152756000,10822333915706,1783482565157295674
3,1143968000,10822334022688,1783482565157402656
3,1176010666,10822334038236,1783482565157418204
1,1262931999,10822357179355,1783482565180559323
1,1294964999,10822389212978,1783482565212592946
3,1208053332,10822542944763,1783482565366324731
3,1240096000,10822542968502,1783482565366348438
3,1272138666,10822542972981,1783482565366352917
0,1184776999,10822542990096,1783482565366370064
0,1216797999,10822542998862,1783482565366378830
0,1248819000,10822543002925,1783482565366382893
1,1326998000,10822543017002,1783482565366396938
0,1280839999,10822543036197,1783482565366416165
3,1304181332,10822543327583,1783482565366707551
0,1472965999,10822567685879,1783482565391065815
1,1359030999,10822751482068,1783482565574862036
1,1391063999,10822751504463,1783482565574884431
3,1464394666,10822751524266,1783482565574904234
0,1504986999,10822751541798,1783482565574921766
0,1537008000,10822751563328,1783482565574943264
0,1569028999,10822751567999,1783482565574947935
3,1496437332,10822751627409,1783482565575007377
3,1528480000,10822751640174,1783482565575020110
2,1702100000,10822796427862,1783482565619807830
3,1560522666,10822805098180,1783482565628478116
1,1423097000,10822805228004,1783482565628607972
0,1601049999,10822813884277,1783482565637264213
2,1734128999,10822828386079,1783482565651766015
1,1455129999,10822837138937,1783482565660518873
3,1688693332,10822837166930,1783482565660546866
0,1665091999,10822845995545,1783482565669375545
2,1766157999,10822860389438,1783482565683769374
1,1679360999,10822869168561,1783482565692548497
3,1720736000,10822869196234,1783482565692576170
2,1798187000,10822892419254,1783482565715799222
