batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,2.2894,1,1,4,1111,20000,4,1233.153,1253.504,0,0,0,0,0,0
1,2.2903,1,1,4,1111,20000,4,1212.038,1243.001,0,0,0,0,0,0
2,2.2906,1,1,4,1111,20000,4,1191.102,1216.646,0,0,0,0,0,0
3,2.2907,1,1,4,1111,20000,4,1163.851,1184.177,0,0,0,0,0,0
4,2.3844,3,3,4,1111,20000,4,73.244,766.340,0,0,0,0,0,0
5,2.3852,3,3,4,1111,20000,4,52.829,762.992,3,3,0,3,0,0
6,2.4123,3,3,4,1111,20000,4,58.279,767.624,3,3,0,3,0,0
7,2.4314,3,3,4,1111,20000,4,30.027,754.739,3,3,0,3,0,0
8,2.4649,3,3,4,1111,20000,4,41.508,78.474,2,3,0,2,0,0
9,2.5672,3,3,4,1111,20000,4,121.405,177.438,5,6,0,2,1,2
10,2.5695,3,3,4,1111,20000,4,101.340,155.338,6,7,0,2,2,2
11,2.5727,3,3,4,1111,20000,4,82.450,139.397,6,7,0,2,2,2
12,2.5746,3,3,4,1111,20000,4,62.901,107.806,6,7,0,3,1,2
13,2.6361,3,3,4,1111,20000,4,45.908,66.245,6,7,0,3,1,2
14,2.6717,3,3,4,1111,20000,4,59.305,98.617,5,7,0,2,1,2
15,2.6798,3,3,4,1111,20000,4,45.594,103.529,5,7,0,2,1,2
16,2.7083,3,3,4,1111,20000,4,51.575,128.901,5,7,0,2,1,2
17,2.7428,3,3,4,1111,20000,4,52.236,103.239,6,7,0,3,1,2
18,2.7463,3,3,4,1111,20000,4,33.746,72.287,6,7,0,3,1,2
19,2.7661,3,3,4,1111,20000,4,31.771,84.063,5,7,0,2,1,2
20,2.7896,3,3,4,1111,20000,4,27.532,79.536,5,7,0,2,1,2
21,2.8177,3,3,4,1111,20000,4,33.832,70.914,5,7,0,2,1,2
22,2.8420,2,2,4,1111,20000,4,23.552,65.101,3,7,0,0,1,2
23,2.9024,3,3,4,1111,20000,4,59.556,105.651,3,7,0,2,1,0
24,2.9065,4,4,4,1111,20000,4,57.704,87.029,5,7,0,2,1,2
25,2.9355,2,2,4,1111,20000,4,60.272,80.749,2,7,0,0,0,2
26,2.9828,4,4,4,1111,20000,4,84.556,107.634,5,7,0,2,1,2
27,2.9841,4,4,4,1111,20000,4,62.673,76.969,5,7,0,2,1,2
28,3.0456,4,4,4,1111,20000,4,92.108,102.350,8,10,3,2,1,2
29,3.0523,4,4,4,1111,20000,4,66.073,77.277,8,10,3,2,1,2
30,3.0964,4,4,4,1111,20000,4,75.094,89.165,8,10,3,2,1,2
31,3.1070,4,4,4,1111,20000,4,53.462,63.851,8,10,3,2,1,2
32,3.1274,4,4,4,1111,20000,4,42.004,51.867,8,10,3,2,1,2
33,3.1678,4,4,4,1111,20000,4,46.225,60.225,8,10,3,2,1,2
34,3.1892,4,4,4,1111,20000,4,35.613,49.926,8,10,3,2,1,2
35,3.2170,4,4,4,1111,20000,4,31.820,41.838,8,10,3,2,1,2
36,3.2547,4,4,4,1111,20000,4,33.548,47.580,8,10,3,2,1,2
37,3.2889,4,4,4,1111,20000,4,35.754,49.627,8,10,3,2,1,2
38,3.3184,4,4,4,1111,20000,4,33.216,43.152,8,10,3,2,1,2
39,3.3531,4,4,4,1111,20000,4,31.810,45.851,8,10,3,2,1,2
40,3.3977,4,4,4,1111,20000,4,43.911,58.528,8,10,3,2,1,2
41,3.4185,4,4,4,1111,20000,4,32.835,43.123,8,10,3,2,1,2
42,3.4531,4,4,4,1111,20000,4,31.801,45.900,8,10,3,2,1,2
43,3.4908,4,4,4,1111,20000,4,37.040,51.561,8,10,3,2,1,2
44,3.5165,4,4,4,1111,20000,4,31.245,41.303,9,11,3,2,2,2
45,3.5566,4,4,4,1111,20000,4,35.379,49.466,9,11,3,2,2,2
46,3.5860,4,4,4,1111,20000,4,33.279,46.829,9,11,3,2,2,2
47,3.6257,4,4,4,1111,20000,4,39.051,50.274,9,11,3,2,2,2
48,3.6542,4,4,4,1111,20000,4,32.848,46.730,9,11,3,2,2,2
49,3.6843,4,4,4,1111,20000,4,30.914,44.982,9,11,3,2,2,2
50,3.7233,4,4,4,1111,20000,4,38.165,48.027,9,11,3,2,2,2
51,3.7544,4,4,4,1111,20000,4,33.140,47.025,9,11,3,2,2,2
52,3.7839,4,4,4,1111,20000,4,30.589,44.405,9,11,3,2,2,2
53,3.8167,4,4,4,1111,20000,4,31.164,41.251,9,11,3,2,2,2
54,3.8681,4,4,4,1111,20000,4,47.228,60.579,9,11,3,2,2,2
55,3.8878,4,4,4,1111,20000,4,34.436,48.225,9,11,3,2,2,2
56,3.9158,4,4,4,1111,20000,4,30.538,40.113,9,11,3,2,2,2
57,3.9576,4,4,4,1111,20000,4,36.385,50.199,9,11,3,2,2,2
58,3.9843,4,4,4,1111,20000,4,31.747,44.924,9,11,3,2,2,2
59,4.0167,4,4,4,1111,20000,4,31.212,41.137,9,11,3,2,2,2
60,4.0563,4,4,4,1111,20000,4,35.032,48.837,9,11,3,2,2,2
61,4.1068,4,4,4,1111,20000,4,52.859,67.115,9,11,3,2,2,2
62,4.1217,4,4,4,1111,20000,4,36.800,46.003,9,11,3,2,2,2
63,4.1547,4,4,4,1111,20000,4,32.465,47.347,9,11,3,2,2,2
64,4.1887,4,4,4,1111,20000,4,35.324,49.074,10,12,3,3,2,2
65,4.2158,4,4,4,1111,20000,4,30.401,40.189,9,12,3,2,2,2
66,4.2522,4,4,4,1111,20000,4,30.822,44.666,8,12,3,1,2,2
67,4.2913,4,4,4,1111,20000,4,38.053,51.520,8,12,3,1,2,2
68,4.3179,4,4,4,1111,20000,4,32.364,42.346,8,12,3,1,2,2
69,4.3527,4,4,4,1111,20000,4,31.122,45.150,8,12,3,1,2,2
