batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,2.2510,1,1,4,1111,10000,4,1216.838,1227.296,0,0,0,0,0,0
1,2.2520,1,1,4,1111,10000,4,1205.712,1217.708,0,0,0,0,0,0
2,2.2522,1,1,4,1111,10000,4,1194.372,1207.306,0,0,0,0,0,0
3,2.2524,1,1,4,1111,10000,4,1164.986,1175.281,0,0,0,0,0,0
4,2.3682,3,3,4,1111,10000,4,105.455,762.671,0,0,0,0,0,0
5,2.3689,3,3,4,1111,10000,4,94.965,759.365,3,3,0,3,0,0
6,2.3694,3,3,4,1111,10000,4,84.085,751.072,4,4,0,4,0,0
7,2.3710,3,3,4,1111,10000,4,74.376,720.583,3,4,0,3,0,0
8,2.5013,3,3,4,1111,10000,4,120.379,130.667,3,4,0,3,0,0
9,2.5032,3,3,4,1111,10000,4,110.508,129.105,8,9,3,3,0,2
10,2.5051,3,3,4,1111,10000,4,100.606,127.612,8,9,3,3,0,2
11,2.5075,3,3,4,1111,10000,4,91.418,126.434,8,9,3,3,0,2
12,2.5590,3,3,4,1111,10000,4,44.904,55.148,8,9,3,3,0,2
13,2.5693,3,3,4,1111,10000,4,43.317,62.388,7,9,2,3,0,2
14,2.6575,3,3,4,1111,10000,4,119.494,147.121,8,9,3,3,0,2
15,2.6592,3,3,4,1111,10000,4,91.898,144.356,8,9,3,3,0,2
16,2.6602,3,3,4,1111,10000,4,80.174,98.890,7,9,2,3,0,2
17,2.6623,3,3,4,1111,10000,4,70.303,84.567,7,9,2,3,0,2
18,2.7132,3,3,4,1111,10000,4,43.234,53.458,8,9,2,4,0,2
19,2.7149,3,3,4,1111,10000,4,33.036,51.722,7,9,2,3,0,2
20,2.7420,3,3,4,1111,10000,4,48.447,64.294,6,9,2,2,0,2
21,2.7565,1,1,4,1111,10000,4,13.769,47.208,2,9,0,2,0,0
