batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,2.2573,1,1,4,1111,50000,4,1214.657,1265.129,0,0,0,0,0,0
1,2.2582,1,1,4,1111,50000,4,1163.014,1254.110,0,0,0,0,0,0
2,2.2584,1,1,4,1111,50000,4,1111.680,1224.054,0,0,0,0,0,0
3,2.2586,1,1,4,1111,50000,4,1060.276,1191.982,0,0,0,0,0,0
4,2.3511,3,3,4,1111,50000,4,42.021,768.073,0,0,0,0,0,0
5,2.4006,3,3,4,1111,50000,4,39.870,813.224,2,2,0,2,0,0
6,2.4374,3,3,4,1111,50000,4,25.310,830.999,2,2,0,2,0,0
7,2.4893,3,3,4,1111,50000,4,25.193,851.200,2,2,0,2,0,0
8,2.5550,3,3,4,1111,50000,4,38.952,201.613,2,2,0,2,0,0
9,2.5977,3,3,4,1111,50000,4,30.410,195.194,7,7,3,2,2,0
10,2.6463,3,3,4,1111,50000,4,27.001,206.796,7,7,3,2,2,0
11,2.7106,3,3,4,1111,50000,4,39.491,219.065,7,7,3,2,2,0
12,2.7483,3,3,4,1111,50000,4,25.339,191.169,6,7,3,2,1,0
13,2.8122,4,4,4,1111,50000,4,63.097,212.168,6,7,3,2,1,0
14,2.8133,4,4,4,1111,50000,4,62.143,164.589,6,7,3,2,1,0
15,2.8786,4,4,4,1111,50000,4,96.901,165.869,6,7,2,2,2,0
16,2.8800,4,4,4,1111,50000,4,66.067,129.487,6,7,2,2,2,0
17,2.9309,4,4,4,1111,50000,4,85.534,116.219,6,8,2,2,2,0
18,2.9333,4,4,4,1111,50000,4,48.439,111.411,8,10,3,2,1,2
19,2.9952,4,4,4,1111,50000,4,81.542,113.758,9,10,3,2,2,2
20,2.9984,4,4,4,1111,50000,4,52.927,112.768,9,10,3,2,2,2
21,3.0644,4,4,4,1111,50000,4,82.945,130.692,9,10,3,2,2,2
22,3.0670,4,4,4,1111,50000,4,53.121,129.923,8,10,3,2,1,2
23,3.1147,4,4,4,1111,50000,4,69.174,116.848,10,11,3,2,3,2
24,3.1161,4,4,4,1111,50000,4,34.603,114.836,9,11,3,2,2,2
25,3.1443,4,4,4,1111,50000,4,30.732,76.768,9,11,3,2,2,2
26,3.1917,4,4,4,1111,50000,4,45.550,120.521,9,11,3,2,2,2
27,3.2287,4,4,4,1111,50000,4,46.953,109.168,10,11,4,2,2,2
28,3.2460,4,4,4,1111,50000,4,32.909,122.455,9,11,3,2,2,2
29,3.2803,4,4,4,1111,50000,4,34.796,133.405,8,11,3,2,1,2
30,3.3154,4,4,4,1111,50000,4,33.905,121.072,9,11,3,2,2,2
31,3.3445,4,4,4,1111,50000,4,30.906,113.427,10,11,4,2,2,2
32,3.3796,4,4,4,1111,50000,4,34.188,129.265,9,11,3,2,2,2
33,3.4148,4,4,4,1111,50000,4,33.466,132.288,10,11,4,2,2,2
34,3.4444,4,4,4,1111,50000,4,30.786,124.651,10,11,4,2,2,2
35,3.4783,4,4,4,1111,50000,4,32.728,131.503,10,11,4,2,2,2
36,3.5151,4,4,4,1111,50000,4,30.948,132.954,10,11,4,2,2,2
37,3.5445,4,4,4,1111,50000,4,31.199,125.005,9,11,3,2,2,2
38,3.5795,4,4,4,1111,50000,4,34.123,132.903,9,11,3,2,2,2
39,3.6151,4,4,4,1111,50000,4,33.604,134.495,10,11,4,2,2,2
40,3.6447,4,4,4,1111,50000,4,31.203,125.278,8,11,3,2,1,2
41,3.6794,4,4,4,1111,50000,4,33.959,132.636,8,11,3,2,1,2
42,3.7151,4,4,4,1111,50000,4,33.734,132.780,10,11,4,2,2,2
43,3.7438,4,4,4,1111,50000,4,30.282,124.286,9,11,3,2,2,2
44,3.7781,4,4,4,1111,50000,4,32.750,131.249,9,11,3,2,2,2
45,3.8163,4,4,4,1111,50000,4,33.074,134.036,8,11,3,2,1,2
46,3.8448,4,4,4,1111,50000,4,31.557,125.211,8,11,3,2,1,2
47,3.8801,4,4,4,1111,50000,4,34.408,133.783,8,11,3,2,1,2
48,3.9152,4,4,4,1111,50000,4,33.687,135.212,8,11,3,2,1,2
49,3.9446,4,4,4,1111,50000,4,31.435,125.414,8,11,3,2,1,2
50,3.9798,4,4,4,1111,50000,4,34.147,132.688,8,11,3,2,1,2
51,4.0153,4,4,4,1111,50000,4,33.770,133.005,8,11,3,2,1,2
52,4.0445,4,4,4,1111,50000,4,30.679,125.242,9,11,3,2,2,2
53,4.0806,4,4,4,1111,50000,4,30.592,133.747,8,11,3,2,1,2
54,4.1152,4,4,4,1111,50000,4,33.899,132.890,9,11,3,2,2,2
55,4.1451,4,4,4,1111,50000,4,31.370,125.399,8,11,3,2,1,2
56,4.1824,4,4,4,1111,50000,4,31.481,135.771,8,11,3,2,1,2
57,4.2169,4,4,4,1111,50000,4,34.589,134.085,9,11,3,2,2,2
58,4.2450,4,4,4,1111,50000,4,31.353,125.243,9,11,3,2,2,2
59,4.2821,4,4,4,1111,50000,4,31.419,134.600,9,11,3,2,2,2
60,4.3172,4,4,4,1111,50000,4,34.487,132.123,8,11,3,2,1,2
61,4.3447,4,4,4,1111,50000,4,31.194,124.956,9,11,3,2,2,2
62,4.3817,4,4,4,1111,50000,4,31.460,134.219,9,11,4,2,1,2
63,4.4176,4,4,4,1111,50000,4,35.504,133.189,10,11,4,2,2,2
64,4.4448,4,4,4,1111,50000,4,31.193,125.335,9,11,3,2,2,2
65,4.4819,4,4,4,1111,50000,4,31.402,134.964,9,11,3,2,2,2
66,4.5168,4,4,4,1111,50000,4,34.302,131.950,8,11,3,2,1,2
67,4.5446,4,4,4,1111,50000,4,31.192,125.155,9,11,3,2,2,2
68,4.5816,4,4,4,1111,50000,4,31.350,134.434,10,11,4,2,2,2
69,4.6166,4,4,4,1111,50000,4,34.130,131.254,9,11,3,2,2,2
70,4.6443,4,4,4,1111,50000,4,31.311,124.934,9,11,3,2,2,2
71,4.6812,4,4,4,1111,50000,4,31.299,134.255,8,11,3,2,1,2
72,4.7161,4,4,4,1111,50000,4,34.081,132.107,9,11,3,2,2,2
73,4.7511,4,4,4,1111,50000,4,33.575,132.127,10,11,4,2,2,2
74,4.7805,4,4,4,1111,50000,4,30.958,133.977,10,11,4,2,2,2
75,4.8151,4,4,4,1111,50000,4,33.837,131.807,9,11,3,2,2,2
76,4.8447,4,4,4,1111,50000,4,31.068,126.318,9,11,3,2,2,2
77,4.8815,4,4,4,1111,50000,4,31.216,125.997,10,11,4,2,2,2
78,4.9166,4,4,4,1111,50000,4,34.213,133.950,8,11,3,2,1,2
79,4.9448,4,4,4,1111,50000,4,31.284,125.254,8,11,3,2,1,2
80,4.9800,4,4,4,1111,50000,4,34.325,133.028,9,11,3,2,2,2
81,5.0181,4,4,4,1111,50000,4,36.523,134.206,8,11,3,2,1,2
82,5.0446,4,4,4,1111,50000,4,30.851,125.119,9,11,3,2,2,2
83,5.0780,4,4,4,1111,50000,4,32.711,130.951,8,11,3,2,1,2
84,5.1138,4,4,4,1111,50000,4,31.189,131.427,8,11,3,2,1,2
85,5.1477,4,4,4,1111,50000,4,33.141,127.215,9,11,3,2,2,2
86,5.1770,4,4,4,1111,50000,4,31.251,130.693,8,11,3,2,1,2
87,5.2128,4,4,4,1111,50000,4,31.089,132.505,9,11,3,2,2,2
88,5.2473,4,4,4,1111,50000,4,33.711,131.299,8,11,3,2,1,2
89,5.2821,4,4,4,1111,50000,4,32.542,130.377,8,11,3,2,1,2
90,5.3160,4,4,4,1111,50000,4,33.336,136.865,8,11,3,2,1,2
91,5.3448,4,4,4,1111,50000,4,31.543,129.785,8,11,3,2,1,2
92,5.3804,4,4,4,1111,50000,4,31.116,129.952,9,11,3,2,2,2
93,5.4144,4,4,4,1111,50000,4,32.655,129.977,9,11,3,2,2,2
94,5.4483,4,4,4,1111,50000,4,33.323,129.094,9,11,3,2,2,2
95,5.4824,4,4,4,1111,50000,4,32.336,135.371,8,11,3,2,1,2
96,5.5128,4,4,4,1111,50000,4,31.511,130.099,9,11,3,2,2,2
97,5.5468,4,4,4,1111,50000,4,32.925,129.004,8,11,3,2,1,2
98,5.5824,4,4,4,1111,50000,4,31.174,131.579,8,11,3,2,1,2
99,5.6218,4,4,4,1111,50000,4,39.881,134.462,8,11,3,2,1,2
100,5.6448,4,4,4,1111,50000,4,31.289,129.831,8,11,3,2,1,2
101,5.6775,4,4,4,1111,50000,4,31.644,128.427,8,11,3,2,1,2
102,5.7128,4,4,4,1111,50000,4,31.088,126.037,8,11,3,2,1,2
103,5.7453,4,4,4,1111,50000,4,31.421,121.094,8,11,3,2,1,2
104,5.7810,4,4,4,1111,50000,4,31.070,134.049,8,11,3,2,1,2
105,5.8137,4,4,4,1111,50000,4,31.951,134.027,9,11,3,2,2,2
106,5.8464,4,4,4,1111,50000,4,31.969,131.474,8,11,3,2,1,2
107,5.8809,4,4,4,1111,50000,4,30.965,133.454,8,11,3,2,1,2
108,5.9138,4,4,4,1111,50000,4,32.144,130.666,8,11,3,2,1,2
109,5.9465,4,4,4,1111,50000,4,32.141,130.584,8,11,3,2,1,2
110,5.9808,4,4,4,1111,50000,4,30.982,132.214,8,11,3,2,1,2
111,6.0128,4,4,4,1111,50000,4,30.766,129.702,8,11,3,2,1,2
112,6.0453,4,4,4,1111,50000,4,31.836,129.314,8,11,3,2,1,2
113,6.0778,4,4,4,1111,50000,4,31.885,129.147,8,11,3,2,1,2
114,6.1129,4,4,4,1111,50000,4,31.070,130.230,8,11,3,2,1,2
115,6.1443,4,4,4,1111,50000,4,30.280,129.353,8,11,3,2,1,2
116,6.1754,4,4,4,1111,50000,4,29.995,126.869,8,11,3,2,1,2
117,6.2163,4,4,4,1111,50000,4,35.169,136.215,8,11,3,2,1,2
118,6.2450,4,4,4,1111,50000,4,31.297,129.934,8,11,3,2,1,2
119,6.2775,4,4,4,1111,50000,4,31.416,131.316,8,11,3,2,1,2
120,6.3131,4,4,4,1111,50000,4,30.978,135.966,8,11,3,2,1,2
121,6.3459,4,4,4,1111,50000,4,32.092,126.308,8,11,3,2,1,2
122,6.3787,4,4,4,1111,50000,4,31.866,131.395,8,11,3,2,1,2
123,6.4133,4,4,4,1111,50000,4,31.060,133.611,8,11,3,2,1,2
124,6.4458,4,4,4,1111,50000,4,31.712,130.486,8,11,3,2,1,2
125,6.4813,4,4,4,1111,50000,4,31.025,133.098,8,11,3,2,1,2
126,6.5141,4,4,4,1111,50000,4,31.983,133.168,8,11,3,2,1,2
127,6.5464,4,4,4,1111,50000,4,31.592,130.886,8,11,3,2,1,2
128,6.5785,4,4,4,1111,50000,4,31.557,130.434,8,11,3,2,1,2
