cam,pts_ns,mono_ns,real_ns
0,64041999,10288685593592,1783482031508973560
0,96063000,10288687069473,1783482031510449441
0,128083999,10288688811307,1783482031512191243
0,160104999,10288690518421,1783482031513898389
0,192126000,10288692088350,1783482031515468286
0,224146999,10288694654158,1783482031518034126
0,256167999,10288885794335,1783482031709174303
3,567200000,10289031699651,1783482031855079619
0,288189000,10289040393431,1783482031863773367
0,320209999,10289040409687,1783482031863789591
0,352230999,10289040415799,1783482031863795735
3,599242666,10289063724642,1783482031887104578
0,448293999,10289072377782,1783482031895757750
0,576378000,10289094278936,1783482031917658904
3,631285332,10289095740129,1783482031919120065
3,663328000,10289127810079,1783482031951189983
0,608398999,10289136324530,1783482031959704498
3,695370666,10289159845534,1783482031983225470
0,640419999,10289168308496,1783482031991688432
3,727413332,10289191872317,1783482032015252285
3,759456000,10289302841201,1783482032126221169
0,672441000,10289302873905,1783482032126253873
0,704461999,10289302882673,1783482032126262609
0,736482999,10289302887025,1783482032126266961
3,791498666,10289511389994,1783482032334769962
0,768504000,10289511394378,1783482032334774314
3,823541332,10289511418603,1783482032334798539
0,864567000,10289511443083,1783482032334823019
0,896587999,10289511463275,1783482032334843243
3,855584000,10289511487243,1783482032334867211
1,1134800000,10289599275542,1783482032422655510
3,887626666,10289607841449,1783482032431221417
3,1047840000,10289607873417,1783482032431253353
0,928608999,10289607905129,1783482032431285097
0,1056693000,10289607941065,1783482032431321033
0,1088713999,10289616446332,1783482032439826300
1,1166832999,10289631278900,1783482032454658868
3,1079882666,10289639723622,1783482032463103590
0,1120734999,10289648128696,1783482032471508664
1,1198865999,10289663302067,1783482032486682003
3,1111925332,10289671712581,1783482032495092517
1,1230899000,10289695350993,1783482032518730929
3,1143968000,10289703808356,1783482032527188324
0,1152756000,10289712227990,1783482032535607958
3,1176010666,10289712231574,1783482032535611510
1,1262931999,10289727363280,1783482032550743248
1,1294964999,10289759404335,1783482032582784271
1,1326998000,10289920783375,1783482032744163311
3,1208053332,10289920786991,1783482032744166927
0,1184776999,10289920794831,1783482032744174767
0,1216797999,10289920809231,1783482032744189167
0,1248819000,10289920815823,1783482032744195759
3,1240096000,10289920828271,1783482032744208207
3,1272138666,10289920847728,1783482032744227664
1,1359030999,10290129416873,1783482032952796809
0,1280839999,10290129421161,1783482032952801097
3,1304181332,10290129427881,1783482032952807817
1,1391063999,10290129440297,1783482032952820265
3,1464394666,10290129446537,1783482032952826505
0,1472965999,10290129459177,1783482032952839145
0,1504986999,10290129488457,1783482032952868393
0,1537008000,10290129494826,1783482032952874794
1,1423097000,10290129517610,1783482032952897546
0,1665091999,10290129529066,1783482032952909002
1,1487162999,10290129559530,1783482032952939498
3,1496437332,10290129603594,1783482032952983562
