cam,seq,pts_ns,mono_ns,real_ns
0,-1,64041999,10288685589240,1783482031508969208
0,-1,96063000,10288687067425,1783482031510447361
0,-1,128083999,10288688809355,1783482031512189323
0,-1,160104999,10288690516277,1783482031513896245
0,-1,192126000,10288692086910,1783482031515466878
0,-1,224146999,10288694652622,1783482031518032590
0,-1,256167999,10288885791327,1783482031709171295
3,-1,567200000,10289031693475,1783482031855073443
0,-1,288189000,10289040391351,1783482031863771351
0,-1,320209999,10289040408951,1783482031863788887
0,-1,352230999,10289040415127,1783482031863795063
3,-1,599242666,10289063719746,1783482031887099746
0,-1,448293999,10289072375798,1783482031895755798
0,-1,576378000,10289094276312,1783482031917656312
3,-1,631285332,10289095736609,1783482031919116577
3,-1,663328000,10289127805087,1783482031951185087
0,-1,608398999,10289136322194,1783482031959702194
3,-1,695370666,10289159842078,1783482031983222078
0,-1,640419999,10289168306160,1783482031991686160
3,-1,727413332,10289191869117,1783482032015249085
3,-1,759456000,10289302838353,1783482032126218321
0,-1,672441000,10289302872625,1783482032126252561
0,-1,704461999,10289302882065,1783482032126262033
0,-1,736482999,10289302886417,1783482032126266385
3,-1,791498666,10289511386986,1783482032334766954
0,-1,768504000,10289511391594,1783482032334771562
3,-1,823541332,10289511417803,1783482032334797739
0,-1,864567000,10289511441579,1783482032334821547
0,-1,896587999,10289511462283,1783482032334842219
3,-1,855584000,10289511486187,1783482032334866123
1,-1,1134800000,10289599268950,1783482032422648918
3,-1,887626666,10289607839561,1783482032431219497
3,-1,1047840000,10289607872585,1783482032431252521
0,-1,928608999,10289607903401,1783482032431283401
0,-1,1056693000,10289607939913,1783482032431319849
0,-1,1088713999,10289616444316,1783482032439824284
1,-1,1166832999,10289631276020,1783482032454655988
3,-1,1079882666,10289639721862,1783482032463101862
0,-1,1120734999,10289648127096,1783482032471507064
1,-1,1198865999,10289663300243,1783482032486680147
3,-1,1111925332,10289671711013,1783482032495091013
1,-1,1230899000,10289695349585,1783482032518729553
3,-1,1143968000,10289703807460,1783482032527187396
0,-1,1152756000,10289712226774,1783482032535606774
3,-1,1176010666,10289712229558,1783482032535609526
1,-1,1262931999,10289727361712,1783482032550741680
1,-1,1294964999,10289759402671,1783482032582782639
1,-1,1326998000,10289920780719,1783482032744160687
3,-1,1208053332,10289920784463,1783482032744164399
0,-1,1184776999,10289920792623,1783482032744172591
0,-1,1216797999,10289920808015,1783482032744187951
0,-1,1248819000,10289920815119,1783482032744195055
3,-1,1240096000,10289920827215,1783482032744207183
3,-1,1272138666,10289920847056,1783482032744227024
1,-1,1359030999,10290129413449,1783482032952793417
0,-1,1280839999,10290129418441,1783482032952798441
3,-1,1304181332,10290129425577,1783482032952805545
1,-1,1391063999,10290129439529,1783482032952819497
3,-1,1464394666,10290129445513,1783482032952825449
0,-1,1472965999,10290129458249,1783482032952838185
0,-1,1504986999,10290129487785,1783482032952867721
0,-1,1537008000,10290129494250,1783482032952874186
1,-1,1423097000,10290129516458,1783482032952896426
0,-1,1665091999,10290129528010,1783482032952907978
1,-1,1487162999,10290129558538,1783482032952938506
3,-1,1496437332,10290129602282,1783482032952982218
3,-1,1528480000,10290129614378,1783482032952994346
3,-1,1688693332,10290153125462,1783482032976505398
0,-1,1697112999,10290161565928,1783482032984945896
2,-1,1702100000,10290166540486,1783482032989920422
1,-1,1679360999,10290175127321,1783482032998507289
3,-1,1720736000,10290185173045,1783482033008553045
0,-1,1729134000,10290193563271,1783482033016943239
2,-1,1734128999,10290198566053,1783482033021946053
1,-1,1711394000,10290206993911,1783482033030373879
2,-1,1766157999,10290230598051,1783482033053978051
1,-1,1743426999,10290239053750,1783482033062433718
2,-1,1798187000,10290262612290,1783482033085992258
1,-1,1775459999,10290271066804,1783482033094446804
3,-1,1816864000,10290281319185,1783482033104699185
2,-1,1830215999,10290294650689,1783482033118030689
1,-1,1807493000,10290303101267,1783482033126481235
2,-1,1862244999,10290326698143,1783482033150078143
3,-1,1848906666,10290337929634,1783482033161309602
1,-1,1839525999,10290337929858,1783482033161309858
0,-1,1761154999,10290337941154,1783482033161321154
3,-1,1880949332,10290345385871,1783482033168765839
2,-1,1894274000,10290546515292,1783482033369895260
3,-1,1912992000,10290546515388,1783482033369895356
3,-1,1945034666,10290546540252,1783482033369920220
0,-1,1793175999,10290546559964,1783482033369939900
0,-1,1825197000,10290546570492,1783482033369950460
0,-1,1857217999,10290546575772,1783482033369955708
1,-1,1871558999,10290546581308,1783482033369961276
2,-1,1926302999,10290546609309,1783482033369989277
3,-1,1977077332,10290546619549,1783482033369999485
1,-1,1903592000,10290546629469,1783482033370009405
0,-1,1889238999,10290546648125,1783482033370028029
2,-1,1958331999,10290546976479,1783482033370356415
1,-1,1935624999,10290546994335,1783482033370374303
3,-1,2009120000,10290547003359,1783482033370383295
1,-1,1967657999,10290547064159,1783482033370444127
2,-1,1990361000,10290547076255,1783482033370456191
2,-1,2086448000,10290550876854,1783482033374256790
1,-1,2095790000,10290560229230,1783482033383609198
3,-1,2105248000,10290569682662,1783482033393062630
0,-1,2113386000,10290577831414,1783482033401211382
2,-1,2118476999,10290582911733,1783482033406291701
1,-1,2127822999,10290592258124,1783482033415638092
3,-1,2137290666,10290601719813,1783482033425099781
0,-1,2145406999,10290609851061,1783482033433231061
2,-1,2150505999,10290614934771,1783482033438314739
1,-1,2159855999,10290624300651,1783482033447680619
3,-1,2169333332,10290633782308,1783482033457162244
0,-1,2177427999,10290641867476,1783482033465247476
3,-1,2201376000,10290665816194,1783482033489196162
0,-1,2209449000,10290673887698,1783482033497267730
0,-1,2241469999,10290705923601,1783482033529303569
0,-1,2273490999,10290737938960,1783482033561318960
3,-1,2233418666,10290818537999,1783482033641917967
1,-1,2191889000,10290818538095,1783482033641918063
2,-1,2182535000,10290818545616,1783482033641925584
2,-1,2214563999,10290818565808,1783482033641945744
1,-1,2223921999,10290818566736,1783482033641946704
1,-1,2255954999,10290818571568,1783482033641951504
0,-1,2305512000,10290818589296,1783482033641969232
3,-1,2265461332,10290818653328,1783482033642033296
0,-1,2337532999,10290818654864,1783482033642034832
2,-1,2246592999,10290818668144,1783482033642048112
1,-1,2287988000,10290818668336,1783482033642048304
1,-1,2384087000,10291027221866,1783482033850601834
2,-1,2278622000,10291027259210,1783482033850639210
3,-1,2297504000,10291027260266,1783482033850640234
1,-1,2416119999,10291027265834,1783482033850645802
0,-1,2369553999,10291027269322,1783482033850649322
3,-1,2329546666,10291027293066,1783482033850673034
3,-1,2361589332,10291027304842,1783482033850684778
2,-1,2374709000,10291027314506,1783482033850694474
2,-1,2406737999,10291027321290,1783482033850701226
3,-1,2393632000,10291027361323,1783482033850741291
2,-1,2438766999,10291027365995,1783482033850745963
0,-1,2401575000,10291027371755,1783482033850751723
1,-1,2448152999,10291027389899,1783482033850769835
0,-1,2433595999,10291027513420,1783482033850893388
0,-1,2465616999,10291027525036,1783482033850905004
1,-1,2480186000,10291027564300,1783482033850944236
2,-1,2566883000,10291031314530,1783482033854694466
1,-1,2576285000,10291040740602,1783482033864120602
3,-1,2585888000,10291050316723,1783482033873696723
0,-1,2593701000,10291058797958,1783482033882177958
2,-1,2598911999,10291063343137,1783482033886723105
1,-1,2608317999,10291072746905,1783482033896126873
3,-1,2617930666,10291082367666,1783482033905747602
0,-1,2625721999,10291090802436,1783482033914182404
2,-1,2630940999,10291095420352,1783482033918800320
1,-1,2640350999,10291104821016,1783482033928200952
3,-1,2649973332,10291114417233,1783482033937797233
0,-1,2657742999,10291122948964,1783482033946328932
2,-1,2662970000,10291127406398,1783482033950786366
1,-1,2672384000,10291136812054,1783482033960192022
3,-1,2682016000,10291146450928,1783482033969830896
2,-1,2694998999,10291159453885,1783482033982833853
3,-1,2714058666,10291178500558,1783482034001880526
2,-1,2727027999,10291191471868,1783482034014851868
1,-1,2704416999,10291331572382,1783482034154952414
3,-1,2746101332,10291331572414,1783482034154952414
0,-1,2689764000,10291331574494,1783482034154954462
0,-1,2721784999,10291331599358,1783482034154979294
0,-1,2753805999,10291331605118,1783482034154985086
1,-1,2736449999,10291331619454,1783482034154999390
2,-1,2759057000,10291331665470,1783482034155045470
1,-1,2768483000,10291331667326,1783482034155047294
0,-1,2785827000,10291331673950,1783482034155053886
3,-1,2778144000,10291331674174,1783482034155054142
3,-1,2810186666,10291331686815,1783482034155066783
2,-1,2791085999,10291331718815,1783482034155098783
2,-1,2823114999,10291331763711,1783482034155143679
1,-1,2800515999,10291331786239,1783482034155166175
3,-1,2842229332,10291331825823,1783482034155205759
0,-1,2881890000,10291346350966,1783482034169730934
3,-1,2874272000,10291540349337,1783482034363729305
2,-1,2855144000,10291540361945,1783482034363741945
0,-1,2913910999,10291540368697,1783482034363748665
2,-1,2887172999,10291540384057,1783482034363763993
0,-1,2945931999,10291540385689,1783482034363765625
1,-1,2896614999,10291540407577,1783482034363787545
3,-1,2906314666,10291540453018,1783482034363832954
1,-1,2928647999,10291540453210,1783482034363833178
1,-1,2960681000,10291540462042,1783482034363841978
0,-1,2977953000,10291540477434,1783482034363857402
0,-1,3009973999,10291540626459,1783482034364006459
2,-1,2919201999,10291540642203,1783482034364022171
2,-1,2951231000,10291540655675,1783482034364035611
1,-1,2992713999,10291540670651,1783482034364050587
3,-1,2938357332,10291540672827,1783482034364052795
3,-1,2970400000,10291540720955,1783482034364100923
2,-1,3079346999,10291543793933,1783482034367173901
1,-1,3088812999,10291553250118,1783482034376630118
0,-1,3106036999,10291570473836,1783482034393853836
0,-1,3138057999,10291749226933,1783482034572606933
1,-1,3120845999,10291749228885,1783482034572608853
2,-1,3111375999,10291749238965,1783482034572618901
1,-1,3152879000,10291749253941,1783482034572633909
2,-1,3143405000,10291749257141,1783482034572637109
2,-1,3175433999,10291749277621,1783482034572657589
2,-1,3207462999,10291749324629,1783482034572704597
0,-1,3170079000,10291749327573,1783482034572707509
1,-1,3184911999,10291749423382,1783482034572803350
0,-1,3202099999,10291749695447,1783482034573075383
1,-1,3216944999,10291749719032,1783482034573099000
3,-1,3098570666,10291749798264,1783482034573178200
3,-1,3130613332,10291749826552,1783482034573206552
3,-1,3226741332,10291749862840,1783482034573242808
3,-1,3258784000,10291749870840,1783482034573250808
3,-1,3290826666,10291755253145,1783482034578633081
2,-1,3303549999,10291767980324,1783482034591360292
3,-1,3322869332,10291787299191,1783482034610679159
0,-1,3234120999,10291958261969,1783482034781641969
1,-1,3313043999,10291958264625,1783482034781644593
3,-1,3354912000,10291958311250,1783482034781691250
0,-1,3298162999,10291958315730,1783482034781695666
0,-1,3330183999,10291958322578,1783482034781702546
1,-1,3345077000,10291958409202,1783482034781789138
3,-1,3386954666,10291958416818,1783482034781796786
1,-1,3377109999,10291958419282,1783482034781799250
0,-1,3362205000,10291958452306,1783482034781832242
3,-1,3418997332,10291958525939,1783482034781905907
1,-1,3473208999,10291958581971,1783482034781961971
3,-1,3451040000,10291958684212,1783482034782064148
2,-1,3335579000,10291958742516,1783482034782122516
2,-1,3367607999,10291958751572,1783482034782131540
2,-1,3399636999,10291958757396,1783482034782137364
2,-1,3495723999,10291960151165,1783482034783531133
1,-1,3505241999,10291969673717,1783482034793053653
0,-1,3522309999,10291986736987,1783482034810116987
2,-1,3527753000,10291992185211,1783482034815565147
3,-1,3515125332,10291995180845,1783482034818560781
1,-1,3537275000,10292001710036,1783482034825090004
0,-1,3554331000,10292018759674,1783482034842139642
2,-1,3559781999,10292024228474,1783482034847608442
3,-1,3547168000,10292027255916,1783482034850635884
1,-1,3569307999,10292033742419,1783482034857122387
0,-1,3586351999,10292050781304,1783482034874161304
2,-1,3591810999,10292056254937,1783482034879634905
3,-1,3579210666,10292059253707,1783482034882633675
1,-1,3601340999,10292065768497,1783482034889148465
0,-1,3618372999,10292082792919,1783482034906172887
2,-1,3623840000,10292088280887,1783482034911660887
3,-1,3611253332,10292091225193,1783482034914605161
1,-1,3633374000,10292097811024,1783482034921190992
0,-1,3650394000,10292114828630,1783482034938208630
2,-1,3655868999,10292120314518,1783482034943694486
0,-1,3682414999,10292146837748,1783482034970217684
0,-1,3714435999,10292299784771,1783482035123164739
3,-1,3643296000,10292299786147,1783482035123166147
2,-1,3687897999,10292299787651,1783482035123167651
1,-1,3665406999,10292299787395,1783482035123167395
3,-1,3675338666,10292299828387,1783482035123208355
3,-1,3707381332,10292299876547,1783482035123256483
0,-1,3746457000,10292299889700,1783482035123269636
2,-1,3719927000,10292299890244,1783482035123270212
1,-1,3697439999,10292299905604,1783482035123285540
3,-1,3739424000,10292299957028,1783482035123336964
0,-1,3778477999,10292299961092,1783482035123341060
2,-1,3751955999,10292300048325,1783482035123428293
0,-1,3810498999,10292300048677,1783482035123428613
2,-1,3783984999,10292300060005,1783482035123439941
1,-1,3729473000,10292300070981,1783482035123450949
1,-1,3761505999,10292300080453,1783482035123460389
3,-1,3835552000,10292300185989,1783482035123565893
1,-1,3857604999,10292508638943,1783482035332018943
2,-1,3848042999,10292508642655,1783482035332022623
3,-1,3867594666,10292508645375,1783482035332025343
1,-1,3889637999,10292508689727,1783482035332069663
1,-1,3921671000,10292508697279,1783482035332077247
0,-1,3842520000,10292508714015,1783482035332093983
3,-1,3899637332,10292508735935,1783482035332115871
2,-1,3880071999,10292508800576,1783482035332180544
2,-1,3912101000,10292508812096,1783482035332192064
2,-1,3944129999,10292508981281,1783482035332361217
0,-1,3874540999,10292509100257,1783482035332480193
0,-1,3906561999,10292509115202,1783482035332495138
0,-1,3938583000,10292509150018,1783482035332529986
1,-1,3953703999,10292509235330,1783482035332615330
3,-1,3931680000,10292509288515,1783482035332668451
3,-1,3963722666,10292509301411,1783482035332681315
1,-1,4049802999,10292514234752,1783482035337614688
3,-1,4059850666,10292524282940,1783482035347662876
2,-1,4072245999,10292536674790,1783482035360054758
1,-1,4081835999,10292546268799,1783482035369648735
1,-1,4113869000,10292717552539,1783482035540932539
0,-1,4066666999,10292717563035,1783482035540943035
0,-1,4098687999,10292717580539,1783482035540960507
0,-1,4130709000,10292717585659,1783482035540965595
0,-1,4162729999,10292717589691,1783482035540969627
3,-1,4091893332,10292717601115,1783482035540981083
3,-1,4123936000,10292717610427,1783482035540990363
2,-1,4104275000,10292717648827,1783482035541028827
3,-1,4155978666,10292717658652,1783482035541038620
2,-1,4136303999,10292717673468,1783482035541053436
1,-1,4145901999,10292717756348,1783482035541136316
1,-1,4177934999,10292717788252,1783482035541168220
2,-1,4168332999,10292717796316,1783482035541176284
2,-1,4200362000,10292717815644,1783482035541195612
3,-1,4188021332,10292717874141,1783482035541254109
0,-1,4290813999,10292755262011,1783482035578641947
3,-1,4284149332,10292763761294,1783482035587141262
2,-1,4264419999,10292763767886,1783482035587147822
2,-1,4296449000,10292763860463,1783482035587240399
1,-1,4209968000,10292763867823,1783482035587247759
1,-1,4274033999,10292763879503,1783482035587259471
3,-1,4316192000,10292780622482,1783482035604002450
0,-1,4322835000,10292787269082,1783482035610649018
2,-1,4328477999,10292795699596,1783482035619079532
1,-1,4306067000,10292795788141,1783482035619168077
