batch_idx,batch_pts_ns,mono_ns,real_ns,n_frames
0,64041999,10155501084040,1783481898324464008,1
1,97375332,10155709703648,1783481898533083584,1
2,567200000,10155918367288,1783481898741747224,2
3,600533333,10156126956687,1783481898950336623,1
4,733866665,10156328779392,1783481899152159360,2
5,1134800000,10156537358904,1783481899360738872,1
6,1168133333,10156745675982,1783481899569055950,3
7,1368133331,10156954343110,1783481899777723046,3
8,1702100000,10157001833049,1783481899825213017,4
9,1735433333,10157033891826,1783481899857271794,4
10,1768766666,10157065916396,1783481899889296364,4
11,1802099999,10157097872997,1783481899921252933,4
12,1835433332,10157129923966,1783481899953303902,4
13,1868766665,10157161907416,1783481899985287352,4
14,1902099998,10157193911473,1783481900017291441,4
15,1935433331,10157225916458,1783481900049296394,4
16,1968766664,10157257940324,1783481900081320260,4
17,2002099997,10157289933437,1783481900113313373,4
18,2035433330,10157321964887,1783481900145344823,4
19,2068766663,10157353974448,1783481900177354384,4
20,2102099996,10157385991305,1783481900209371241,4
21,2135433329,10157418017667,1783481900241397635,4
22,2168766662,10157450103581,1783481900273483517,4
23,2202099995,10157514666995,1783481900338046931,4
24,2235433328,10157546151145,1783481900369531113,4
25,2268766661,10157578186626,1783481900401566594,4
26,2302099994,10157610242204,1783481900433622140,4
27,2335433327,10157642264950,1783481900465644886,4
28,2368766660,10157674288527,1783481900497668495,4
29,2402099993,10157706247464,1783481900529627432,4
30,2435433326,10157738284354,1783481900561664322,4
31,2468766659,10157770321051,1783481900593701019,4
32,2502099992,10157802314644,1783481900625694612,4
33,2535433325,10157834328558,1783481900657708526,4
34,2568766658,10157866429000,1783481900689808936,4
35,2602099991,10157899196454,1783481900722576422,4
36,2635433324,10157931121246,1783481900754501182,4
37,2668766657,10157962558548,1783481900785938484,4
38,2702099990,10157994567022,1783481900817946958,4
39,2735433323,10158026566823,1783481900849946759,4
40,2768766656,10158058608961,1783481900881988929,4
41,2802099989,10158090638842,1783481900914018810,4
42,2835433322,10158122610259,1783481900945990227,4
43,2868766655,10158154622669,1783481900978002637,4
44,2902099988,10158186633286,1783481901010013254,4
45,2935433321,10158218714464,1783481901042094400,4
46,2968766654,10158259230155,1783481901082610123,4
47,3002099987,10158291155204,1783481901114535140,4
48,3035433320,10158346800966,1783481901170180934,4
49,3068766653,10158378790719,1783481901202170687,4
50,3102099986,10158410780889,1783481901234160857,4
51,3135433319,10158442837810,1783481901266217778,4
52,3168766652,10158474873580,1783481901298253548,4
53,3202099985,10158506806469,1783481901330186405,4
54,3235433318,10158538891071,1783481901362271007,4
55,3268766651,10158570864184,1783481901394244152,4
56,3302099984,10158602851505,1783481901426231441,4
57,3335433317,10158634867851,1783481901458247819,4
58,3368766650,10158666879748,1783481901490259716,4
59,3402099983,10158698887934,1783481901522267870,4
60,3435433316,10158730907767,1783481901554287735,4
61,3468766649,10158762932113,1783481901586312081,4
62,3502099982,10158794931562,1783481901618311530,4
63,3535433315,10158826956003,1783481901650335939,4
64,3568766648,10158859076925,1783481901682456861,4
65,3602099981,10158891043319,1783481901714423255,4
66,3635433314,10158923034416,1783481901746414384,4
67,3668766647,10158955074986,1783481901778454922,4
68,3702099980,10158987130307,1783481901810510243,4
69,3735433313,10159019164829,1783481901842544797,4
70,3768766646,10159051246743,1783481901874626711,4
71,3802099979,10159083229648,1783481901906609616,4
72,3835433312,10159147190050,1783481901970570018,4
73,3868766645,10159179211740,1783481902002591676,4
74,3902099978,10159211242070,1783481902034622006,4
75,3935433311,10159243273263,1783481902066653231,4
76,3968766644,10159275318185,1783481902098698121,4
77,4002099977,10159309085420,1783481902132465356,4
78,4035433310,10159340982469,1783481902164362437,4
79,4068766643,10159371321269,1783481902194701205,4
80,4102099976,10159403333103,1783481902226713039,4
81,4135433309,10159435372744,1783481902258752712,4
82,4168766642,10159467509058,1783481902290889026,4
83,4202099975,10159499480828,1783481902322860764,4
84,4235433308,10159531464309,1783481902354844245,4
85,4268766641,10159563484686,1783481902386864654,4
