cam,seq,pts_ns,mono_ns,real_ns
0,-1,64041999,9988822219523,1783481731645599491
0,-1,96063000,9988824812433,1783481731648192401
0,-1,128083999,9988826594843,1783481731649974811
0,-1,160104999,9988829396586,1783481731652776554
0,-1,192126000,9988831033267,1783481731654413203
0,-1,224146999,9988833494817,1783481731656874817
0,-1,256167999,9989022416339,1783481731845796243
3,-1,567200000,9989163025914,1783481731986405914
0,-1,288189000,9989171719530,1783481731995099498
0,-1,320209999,9989171734346,1783481731995114282
0,-1,352230999,9989171740138,1783481731995120106
3,-1,599242666,9989195070347,1783481732018450315
0,-1,448293999,9989203782299,1783481732027162267
3,-1,631285332,9989227098044,1783481732050477980
0,-1,576378000,9989227254621,1783481732050634589
3,-1,663328000,9989259144108,1783481732082524108
0,-1,608398999,9989267751708,1783481732091131644
3,-1,695370666,9989291196701,1783481732114576669
0,-1,640419999,9989299730124,1783481732123110092
3,-1,727413332,9989323224270,1783481732146604206
3,-1,759456000,9989435845947,1783481732259225915
0,-1,672441000,9989435886683,1783481732259266619
0,-1,704461999,9989435895292,1783481732259275260
0,-1,736482999,9989435899452,1783481732259279388
0,-1,768504000,9989435903420,1783481732259283388
0,-1,864567000,9989460352674,1783481732283732610
0,-1,896587999,9989644422458,1783481732467802394
3,-1,791498666,9989644431098,1783481732467811034
3,-1,823541332,9989644452058,1783481732467831994
0,-1,928608999,9989644521114,1783481732467901082
3,-1,855584000,9989644529146,1783481732467909114
0,-1,960630000,9989644534778,1783481732467914714
0,-1,992650999,9989644540475,1783481732467920443
0,-1,1056693000,9989652469478,1783481732475849446
1,-1,1134800000,9989730583861,1783481732553963829
3,-1,887626666,9989739115236,1783481732562495204
0,-1,1088713999,9989739122788,1783481732562502724
0,-1,1120734999,9989739138020,1783481732562517956
3,-1,1079882666,9989739148292,1783481732562528260
0,-1,1152756000,9989748536472,1783481732571916472
1,-1,1166832999,9989762611590,1783481732585991558
3,-1,1111925332,9989771125269,1783481732594505205
0,-1,1184776999,9989780548169,1783481732603928137
1,-1,1198865999,9989794639063,1783481732618019031
3,-1,1143968000,9989803123397,1783481732626503365
0,-1,1216797999,9989812564889,1783481732635944857
1,-1,1230899000,9989826696615,1783481732650076551
3,-1,1176010666,9989835257783,1783481732658637751
0,-1,1248819000,9989844589610,1783481732667969546
3,-1,1208053332,9989852853144,1783481732676233112
1,-1,1262931999,9989858712184,1783481732682092152
0,-1,1280839999,9989876619387,1783481732699999355
