cam,pts_ns,mono_ns,real_ns
0,64041999,9988822223683,1783481731645603651
0,97375332,9988824814833,1783481731648194769
0,130708665,9988826596411,1783481731649976379
0,164041998,9988829398474,1783481731652778410
0,197375331,9988831034707,1783481731654414675
0,230708664,9988833497921,1783481731656877889
0,264041997,9989022419571,1783481731845799539
3,567200000,9989163034778,1783481731986414714
0,297375330,9989171721610,1783481731995101546
0,330708663,9989171735210,1783481731995115178
0,364041996,9989171741066,1783481731995121002
3,600533333,9989195077867,1783481732018457803
0,397375329,9989203784507,1783481732027164475
3,633866666,9989227104924,1783481732050484956
0,430708662,9989227257181,1783481732050637117
3,667199999,9989259150733,1783481732082530701
0,464041995,9989267754620,1783481732091134588
3,700533332,9989291204285,1783481732114584221
0,497375328,9989299732364,1783481732123112332
3,733866665,9989323229838,1783481732146609774
3,767199998,9989435849883,1783481732259229851
0,530708661,9989435888315,1783481732259268251
0,564041994,9989435895996,1783481732259275932
0,597375327,9989435900124,1783481732259280092
0,630708660,9989435904092,1783481732259284060
0,664041993,9989460359426,1783481732283739362
0,697375326,9989644425818,1783481732467805786
3,800533331,9989644433914,1783481732467813882
3,833866664,9989644453498,1783481732467833434
0,730708659,9989644522490,1783481732467902458
3,867199997,9989644530746,1783481732467910714
0,764041992,9989644535770,1783481732467915738
0,797375325,9989644541243,1783481732467921211
0,830708658,9989652472422,1783481732475852358
1,1134800000,9989730589333,1783481732553969301
3,900533330,9989739117412,1783481732562497380
0,864041991,9989739124932,1783481732562504868
0,897375324,9989739139236,1783481732562519172
3,933866663,9989739149412,1783481732562529380
0,930708657,9989748541400,1783481732571921368
1,1168133333,9989762615142,1783481732585995110
3,967199996,9989771127125,1783481732594507093
0,964041990,9989780551017,1783481732603930953
1,1201466666,9989794642071,1783481732618022039
3,1000533329,9989803126533,1783481732626506469
0,997375323,9989812567449,1783481732635947417
1,1234799999,9989826702823,1783481732650082759
3,1033866662,9989835260375,1783481732658640343
0,1030708656,9989844593130,1783481732667973034
3,1067199995,9989852854776,1783481732676234744
1,1268133332,9989858716984,1783481732682096888
0,1064041989,9989876623483,1783481732700003419
1,1301466665,9989890750185,1783481732714130153
0,1097375322,9990061458198,1783481732884838166
3,1100533328,9990061462934,1783481732884842902
1,1334799998,9990061468087,1783481732884848023
0,1130708655,9990061482519,1783481732884862423
3,1133866661,9990061484695,1783481732884864631
0,1164041988,9990061507223,1783481732884887159
3,1167199994,9990061511735,1783481732884891671
