batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,1.9592,4,4,4,1111,33333,4,1354.346,1357.228,0,0,0,0,0,0
1,1.9612,4,4,4,1111,33333,4,1344.122,1358.358,0,0,0,0,0,0
2,1.9936,4,4,4,1111,33333,4,1373.932,1388.107,0,0,0,0,0,0
3,2.0271,4,4,4,1111,33333,4,1405.948,1410.475,0,0,0,0,0,0
4,2.0625,4,4,4,1111,33333,4,101.780,1445.622,0,0,0,0,0,0
5,2.0939,4,4,4,1111,33333,4,100.098,123.599,1,1,1,0,0,0
6,2.1278,4,4,4,1111,33333,4,100.080,133.743,1,1,1,0,0,0
7,2.1615,4,4,4,1111,33333,4,99.084,133.910,2,2,1,0,0,1
8,2.2444,4,4,4,1111,33333,4,150.011,182.735,1,2,0,0,0,1
9,2.2453,4,4,4,1111,33333,4,116.291,150.969,1,2,0,0,0,1
10,2.2619,4,4,4,1111,33333,4,98.927,133.121,2,3,0,0,1,1
11,2.3385,4,4,4,1111,33333,4,144.736,177.115,1,3,0,0,0,1
12,2.3409,4,4,4,1111,33333,4,94.879,146.727,2,3,0,0,1,1
13,2.3605,4,4,4,1111,33333,4,99.411,114.572,2,3,0,0,1,1
14,2.4303,4,4,4,1111,33333,4,135.807,169.378,2,3,0,0,1,1
15,2.4318,4,4,4,1111,33333,4,92.783,137.530,2,3,0,0,1,1
16,2.4616,4,4,4,1111,33333,4,100.854,122.137,2,3,0,0,1,1
17,2.5081,4,4,4,1111,33333,4,114.365,147.315,2,3,0,0,1,1
18,2.5278,4,4,4,1111,33333,4,96.965,133.581,1,3,0,0,0,1
19,2.5604,4,4,4,1111,33333,4,98.189,129.211,1,3,0,0,0,1
20,2.5939,4,4,4,1111,33333,4,100.287,132.935,2,3,0,0,1,1
21,2.6271,4,4,4,1111,33333,4,98.839,132.917,1,3,0,0,0,1
22,2.6604,4,4,4,1111,33333,4,99.715,132.284,2,3,0,0,1,1
23,2.6938,4,4,4,1111,33333,4,99.350,132.897,1,3,0,0,0,1
24,2.7272,4,4,4,1111,33333,4,99.862,132.980,2,3,0,0,1,1
25,2.7604,4,4,4,1111,33333,4,99.598,132.798,1,3,0,0,0,1
26,2.7939,4,4,4,1111,33333,4,99.665,132.950,1,3,0,0,0,1
27,2.8272,4,4,4,1111,33333,4,99.491,132.948,1,3,0,0,0,1
28,2.8604,4,4,4,1111,33333,4,99.723,132.752,2,3,0,0,1,1
29,2.8938,4,4,4,1111,33333,4,99.080,132.975,1,3,0,0,0,1
30,2.9271,4,4,4,1111,33333,4,99.954,132.682,2,3,0,0,1,1
31,2.9605,4,4,4,1111,33333,4,99.560,132.912,1,3,0,0,0,1
32,2.9936,4,4,4,1111,33333,4,98.864,132.703,1,3,0,0,0,1
33,3.0273,4,4,4,1111,33333,4,97.628,132.847,1,3,0,0,0,1
34,3.0612,4,4,4,1111,33333,4,97.757,133.607,2,3,0,0,1,1
35,3.0948,4,4,4,1111,33333,4,100.972,131.588,1,3,0,0,0,1
