batch_idx,t_mono,n_in_batch,n_active,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,1.9197,4,4,33333,4,1309.750,1311.255,0,0,0,0,0,0
1,1.9208,4,4,33333,4,1292.378,1311.163,0,0,0,0,0,0
2,1.9540,4,4,33333,4,1323.781,1325.796,0,0,0,0,0,0
3,1.9883,4,4,33333,4,1356.632,1358.489,0,0,0,0,0,0
4,2.0210,4,4,33333,4,100.110,1390.999,0,0,0,0,0,0
5,2.0542,4,4,33333,4,99.988,123.196,1,1,1,0,0,0
6,2.0882,4,4,33333,4,100.592,133.836,1,1,1,0,0,0
7,2.1223,4,4,33333,4,100.647,134.283,2,2,1,0,0,1
8,2.1543,4,4,33333,4,99.684,132.494,1,2,0,0,0,1
9,2.2272,4,4,33333,4,104.486,139.766,1,2,0,0,0,1
10,2.2365,4,4,33333,4,112.360,147.133,2,3,0,0,1,1
11,2.2544,4,4,33333,4,99.731,132.908,1,3,0,0,0,1
12,2.2911,4,4,33333,4,103.564,136.345,2,3,0,0,1,1
13,2.3210,4,4,33333,4,93.148,132.784,2,3,0,0,1,1
14,2.3543,4,4,33333,4,98.932,125.694,2,3,0,0,1,1
15,2.3877,4,4,33333,4,100.250,132.746,2,3,0,0,1,1
16,2.4210,4,4,33333,4,99.067,133.006,2,3,0,0,1,1
17,2.4543,4,4,33333,4,99.273,132.787,2,3,0,0,1,1
18,2.4876,4,4,33333,4,98.888,132.324,1,3,0,0,0,1
19,2.5209,4,4,33333,4,99.556,132.650,1,3,0,0,0,1
20,2.5544,4,4,33333,4,99.251,132.803,2,3,0,0,1,1
21,2.5877,4,4,33333,4,99.667,132.831,1,3,0,0,0,1
22,2.6209,4,4,33333,4,99.590,132.773,2,3,0,0,1,1
23,2.6543,4,4,33333,4,99.156,132.789,1,3,0,0,0,1
24,2.6878,4,4,33333,4,99.376,132.786,2,3,0,0,1,1
25,2.7211,4,4,33333,4,99.500,132.891,1,3,0,0,0,1
26,2.7541,4,4,33333,4,99.498,132.366,1,3,0,0,0,1
27,2.7877,4,4,33333,4,99.441,132.911,1,3,0,0,0,1
28,2.8225,4,4,33333,4,100.845,134.233,2,3,0,0,1,1
29,2.8544,4,4,33333,4,97.410,132.820,1,3,0,0,0,1
30,2.8876,4,4,33333,4,99.492,130.847,2,3,0,0,1,1
31,2.9209,4,4,33333,4,98.448,132.644,1,3,0,0,0,1
32,2.9543,4,4,33333,4,99.618,132.892,1,3,0,0,0,1
33,2.9876,4,4,33333,4,97.354,132.749,1,3,0,0,0,1
34,3.0210,4,4,33333,4,98.089,131.194,2,3,0,0,1,1
35,3.0552,4,4,33333,4,100.508,132.325,1,3,0,0,0,1
36,3.0885,4,4,33333,4,100.536,133.693,1,3,0,0,0,1
37,3.1211,4,4,33333,4,99.575,133.005,2,3,0,0,1,1
38,3.1549,4,4,33333,4,97.885,133.238,2,3,0,0,1,1
39,3.1875,4,4,33333,4,97.460,130.865,1,3,0,0,0,1
40,3.2208,4,4,33333,4,99.174,131.125,1,3,0,0,0,1
41,3.2543,4,4,33333,4,97.309,132.846,1,3,0,0,0,1
42,3.2877,4,4,33333,4,99.750,130.820,1,3,0,0,0,1
43,3.3208,4,4,33333,4,99.209,132.651,1,3,0,0,0,1
44,3.3542,4,4,33333,4,99.433,132.925,1,3,0,0,0,1
45,3.3874,4,4,33333,4,98.858,132.457,1,3,0,0,0,1
46,3.4210,4,2,33333,4,99.884,132.642,1,3,0,0,0,1
47,3.4541,4,2,33333,4,98.926,132.698,1,3,0,0,0,1
48,3.4880,4,2,33333,4,99.705,133.228,2,4,0,0,1,1
49,3.5209,4,2,33333,4,98.950,132.874,2,4,0,0,1,1
50,3.5542,2,2,33333,4,66.334,132.064,0,4,0,0,0,0
51,3.5882,2,2,33333,4,65.112,133.878,0,4,0,0,0,0
52,3.6208,2,2,33333,4,31.328,132.267,0,4,0,0,0,0
53,3.6542,2,2,33333,4,29.889,132.918,1,5,1,0,0,0
54,3.6875,2,2,33333,4,28.322,132.811,1,5,1,0,0,0
55,3.7208,2,2,33333,4,26.819,132.193,1,6,0,1,0,0
56,3.7737,2,2,33333,4,44.837,152.482,1,6,0,1,0,0
57,3.8088,2,2,33333,4,19.986,154.302,1,6,0,1,0,0
58,3.8481,2,2,33333,4,24.010,160.155,1,6,0,1,0,0
59,3.8815,2,2,33333,4,22.612,160.201,1,6,0,1,0,0
60,3.9153,2,2,33333,4,21.553,160.595,1,6,0,1,0,0
61,3.9490,2,2,33333,4,20.659,161.029,1,6,0,1,0,0
62,3.9837,2,2,33333,4,20.646,162.046,1,6,0,1,0,0
63,4.0182,2,2,33333,4,20.637,163.738,1,6,0,1,0,0
64,4.0532,2,2,33333,4,21.193,165.420,1,6,0,1,0,0
65,4.0878,2,2,33333,4,21.219,166.633,1,6,0,1,0,0
66,4.1226,2,2,33333,4,21.308,168.263,1,6,0,1,0,0
67,4.1571,2,2,33333,4,21.157,169.473,2,6,1,1,0,0
68,4.1918,2,2,33333,4,21.074,170.884,2,6,1,1,0,0
69,4.2275,2,2,33333,4,21.700,172.944,2,6,1,1,0,0
70,4.2622,2,2,33333,4,21.385,173.317,2,6,1,1,0,0
71,4.2974,2,2,33333,4,21.785,173.646,2,6,1,1,0,0
72,4.3316,2,2,33333,4,21.119,173.357,2,6,1,1,0,0
73,4.3666,2,2,33333,4,21.061,173.540,2,6,1,1,0,0
74,4.4011,2,2,33333,4,21.197,172.470,2,6,1,1,0,0
75,4.4358,2,2,33333,4,21.362,172.649,2,6,1,1,0,0
76,4.4708,2,2,33333,4,21.372,171.860,2,6,1,1,0,0
77,4.5051,2,2,33333,4,21.099,172.308,2,6,1,1,0,0
78,4.5399,2,2,33333,4,21.344,172.205,2,6,1,1,0,0
79,4.5743,2,2,33333,4,21.051,171.970,2,6,1,1,0,0
80,4.6096,2,2,33333,4,21.621,172.611,2,6,1,1,0,0
81,4.6437,2,2,33333,4,21.065,171.794,2,6,1,1,0,0
82,4.6807,2,2,33333,4,23.420,174.396,2,6,1,1,0,0
83,4.7151,2,2,33333,4,22.867,173.846,2,6,1,1,0,0
84,4.7522,2,2,33333,4,25.004,176.859,2,6,1,1,0,0
85,4.7869,2,2,33333,4,24.745,176.055,1,6,1,0,0,0
86,4.8218,2,2,33333,4,25.215,177.237,1,6,1,0,0,0
87,4.8563,2,2,33333,4,24.927,174.326,1,6,1,0,0,0
88,4.8911,2,2,33333,4,24.835,174.662,1,6,1,0,0,0
89,4.9262,2,2,33333,4,24.896,172.905,2,7,1,1,0,0
90,4.9612,2,2,33333,4,24.903,172.838,2,7,1,1,0,0
91,4.9982,2,2,33333,4,26.744,175.042,2,7,1,1,0,0
92,5.0331,2,2,33333,4,26.832,175.583,2,7,1,1,0,0
93,5.0678,2,2,33333,4,26.579,175.381,2,7,1,1,0,0
94,5.1020,2,2,33333,4,25.779,174.441,2,7,1,1,0,0
95,5.1361,2,2,33333,4,25.025,173.723,2,7,1,1,0,0
96,5.1704,2,2,33333,4,24.651,170.798,2,7,1,1,0,0
97,5.2026,2,2,33333,4,22.384,168.622,1,7,1,0,0,0
98,5.2525,3,2,33333,4,37.788,183.393,2,7,1,0,0,0
99,5.3358,4,2,33333,4,46.594,232.749,2,7,1,0,0,0
100,5.4206,4,2,33333,4,83.943,248.840,2,7,1,0,0,0
101,5.4281,4,2,33333,4,88.798,173.480,0,7,0,0,0,0
102,5.4302,2,2,33333,4,56.265,90.856,0,7,0,0,0,0
103,5.4877,4,2,33333,4,63.446,65.521,1,7,0,0,0,0
104,5.4933,4,2,33333,4,62.035,64.261,2,7,0,1,0,0
105,5.5164,2,2,33333,4,49.720,83.942,1,7,1,0,0,0
106,5.5614,4,2,33333,4,65.104,72.155,4,7,1,1,0,0
107,5.5677,4,2,33333,4,58.415,67.869,3,7,0,1,0,0
