batch_idx,t_mono,n_in_batch,n_active,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
75,4.3155,4,4,33333,4,97.267,132.696,3,6,1,1,0,1
76,4.3489,4,4,33333,4,97.725,130.750,3,6,1,1,0,1
77,4.3823,4,4,33333,4,65.556,131.223,3,6,1,1,0,1
78,4.4160,4,4,33333,4,97.092,131.371,3,6,1,1,0,1
79,4.4499,4,4,33333,4,98.184,133.605,3,6,1,1,0,1
80,4.4824,4,4,33333,4,98.920,132.851,3,6,1,1,0,1
81,4.5158,4,4,33333,4,99.880,132.876,3,6,1,1,0,1
82,4.5493,4,4,33333,4,99.646,132.922,3,6,1,1,0,1
83,4.5822,4,4,33333,4,99.314,132.394,3,6,1,1,0,1
84,4.6162,4,4,33333,4,99.893,133.230,3,6,1,1,0,1
85,4.6487,4,4,33333,4,99.425,132.513,2,6,1,0,0,1
86,4.6823,4,4,33333,4,99.307,132.602,2,6,1,0,0,1
87,4.7156,4,4,33333,4,99.657,132.535,2,6,1,0,0,1
88,4.7490,4,4,33333,4,99.774,132.806,2,6,1,0,0,1
89,4.7823,4,4,33333,4,98.949,132.994,3,7,1,1,0,1
90,4.8156,4,4,33333,4,99.605,132.707,3,7,1,1,0,1
91,4.8490,4,4,33333,4,99.064,132.742,3,7,1,1,0,1
92,4.8824,4,4,33333,4,100.326,132.625,3,7,1,1,0,1
93,4.9161,4,4,33333,4,99.654,133.498,3,7,1,1,0,1
94,4.9489,4,4,33333,4,99.148,132.368,3,7,1,1,0,1
95,4.9823,4,4,33333,4,99.173,132.475,3,7,1,1,0,1
96,5.0158,4,4,33333,4,100.016,132.492,3,7,1,1,0,1
97,5.0492,4,4,33333,4,100.000,132.632,2,7,1,0,0,1
98,5.0824,4,4,33333,4,99.283,132.912,2,7,1,0,0,1
99,5.1157,4,4,33333,4,97.673,132.849,2,7,1,0,0,1
100,5.1490,4,4,33333,4,96.739,131.446,2,7,1,0,0,1
101,5.1822,4,4,33333,4,99.065,130.117,2,7,1,0,0,1
102,5.2155,4,4,33333,4,98.899,132.361,2,7,1,0,0,1
103,5.2489,4,4,33333,4,98.697,132.719,2,7,1,0,0,1
104,5.2824,4,4,33333,4,99.913,132.549,1,7,0,0,0,1
105,5.3156,4,4,33333,4,99.668,133.104,1,7,0,0,0,1
106,5.3490,4,4,33333,4,99.850,132.996,2,7,0,1,0,1
107,5.3823,4,4,33333,4,99.471,132.989,1,7,0,0,0,1
108,5.4157,4,4,33333,4,99.638,132.668,2,7,0,1,0,1
109,5.4490,4,4,33333,4,99.561,132.896,2,7,0,1,0,1
110,5.4824,4,4,33333,4,99.608,132.774,1,7,0,0,0,1
111,5.5157,4,4,33333,4,99.639,132.825,3,7,1,1,0,1
112,5.5491,4,4,33333,4,99.608,132.897,3,7,1,1,0,1
113,5.5824,4,4,33333,4,99.636,132.764,3,7,1,1,0,1
114,5.6158,4,4,33333,4,99.605,132.895,3,7,1,1,0,1
115,5.6490,4,4,33333,4,100.145,132.656,2,7,0,1,0,1
116,5.6824,4,4,33333,4,99.211,132.983,3,7,1,1,0,1
117,5.7157,4,4,33333,4,99.498,132.789,3,7,1,1,0,1
118,5.7490,4,4,33333,4,99.193,132.664,3,7,1,1,0,1
119,5.7829,4,4,33333,4,100.051,133.158,3,7,1,1,0,1
120,5.8156,4,4,33333,4,98.826,132.647,2,7,0,1,0,1
121,5.8490,4,4,33333,4,99.593,132.626,3,7,1,1,0,1
122,5.8824,4,4,33333,4,99.600,132.848,3,7,1,1,0,1
123,5.9157,4,4,33333,4,99.674,132.339,2,7,0,1,0,1
124,5.9490,4,4,33333,4,99.561,132.941,3,7,1,1,0,1
125,5.9824,4,4,33333,4,99.549,132.763,2,7,0,1,0,1
126,6.0158,4,4,33333,4,99.701,132.804,4,8,1,2,0,1
127,6.0492,4,4,33333,4,99.611,132.891,4,9,1,1,1,1
128,6.0822,4,4,33333,4,99.424,132.524,5,9,1,2,1,1
129,6.1158,4,4,33333,4,98.825,132.827,5,9,1,2,1,1
130,6.1491,4,4,33333,4,98.898,132.616,5,10,1,1,2,1
131,6.1823,4,4,33333,4,99.747,132.654,5,10,1,1,2,1
132,6.2158,4,4,33333,4,99.552,133.307,5,10,0,2,2,1
133,6.2491,4,4,33333,4,99.516,132.738,5,10,1,1,2,1
134,6.2824,4,4,33333,4,99.594,132.721,5,10,1,1,2,1
135,6.3155,4,4,33333,4,98.937,132.493,6,10,1,2,2,1
136,6.3491,4,4,33333,4,99.289,132.772,5,10,0,2,2,1
137,6.3824,4,4,33333,4,99.533,132.756,5,10,1,2,1,1
138,6.4160,4,4,33333,4,100.203,132.924,5,10,1,2,1,1
139,6.4495,4,4,33333,4,99.897,133.435,4,10,1,2,0,1
140,6.4830,4,4,33333,4,99.947,133.303,4,10,1,2,0,1
141,6.5166,4,4,33333,4,99.953,133.674,4,10,1,2,0,1
142,6.5491,4,4,33333,4,99.128,132.355,5,10,1,2,1,1
143,6.5825,4,4,33333,4,99.590,132.382,5,10,1,2,1,1
144,6.6157,4,4,33333,4,99.426,132.155,4,10,1,2,0,1
145,6.6490,4,4,33333,4,98.982,132.867,3,10,1,1,0,1
146,6.6825,4,4,33333,4,99.481,132.810,4,10,1,1,1,1
147,6.7157,4,4,33333,4,99.205,132.564,3,10,1,1,0,1
148,6.7490,4,4,33333,4,99.408,132.801,2,10,0,1,0,1
149,6.7824,4,4,33333,4,99.414,132.875,3,10,0,1,1,1
150,6.8155,4,4,33333,4,98.921,132.407,3,10,0,1,1,1
151,6.8490,4,4,33333,4,99.600,132.851,3,10,0,1,1,1
152,6.8824,4,4,33333,4,99.520,132.785,2,10,0,1,0,1
153,6.9158,4,4,33333,4,97.739,132.771,3,10,1,1,0,1
154,6.9490,4,4,33333,4,99.246,131.124,3,10,1,1,0,1
155,6.9825,4,4,33333,4,99.690,133.011,4,10,0,1,2,1
156,7.0157,4,4,33333,4,99.126,132.719,3,10,1,0,1,1
157,7.0491,4,4,33333,4,99.061,132.795,4,10,1,1,1,1
158,7.0825,4,4,33333,4,99.119,132.970,4,10,1,0,2,1
159,7.1159,4,4,33333,4,99.581,132.894,5,10,1,1,2,1
160,7.1492,4,4,33333,4,99.655,133.121,4,11,1,1,1,1
161,7.1825,4,4,33333,4,99.519,132.796,5,11,1,1,2,1
162,7.2158,4,4,33333,4,99.182,132.649,4,11,0,1,2,1
163,7.2490,4,4,33333,4,99.240,132.648,3,11,0,1,1,1
164,7.2837,4,4,33333,4,100.644,133.779,4,11,0,1,2,1
165,7.3158,4,4,33333,4,99.443,132.616,4,11,0,1,2,1
166,7.3490,4,4,33333,4,99.332,132.543,4,11,0,1,2,1
167,7.3824,4,4,33333,4,98.259,132.925,4,11,0,1,2,1
168,7.4157,4,4,33333,4,99.295,132.884,3,11,0,1,1,1
169,7.4490,4,4,33333,4,99.247,132.442,2,11,0,1,0,1
170,7.4823,4,4,33333,4,99.149,132.749,2,11,0,1,0,1
171,7.5158,4,4,33333,4,99.403,132.979,3,11,1,1,0,1
172,7.5490,4,4,33333,4,99.172,132.528,4,11,1,1,1,1
173,7.5824,4,4,33333,4,99.633,132.798,5,11,1,1,2,1
174,7.6156,4,4,33333,4,98.872,132.676,3,11,1,1,0,1
175,7.6490,4,4,33333,4,99.435,132.572,4,11,1,1,1,1
176,7.6824,4,4,33333,4,99.169,132.695,4,11,1,1,1,1
177,7.7157,4,4,33333,4,99.162,132.723,4,11,1,1,1,1
178,7.7491,4,4,33333,4,99.552,132.910,4,11,1,1,1,1
179,7.7823,4,4,33333,4,99.429,132.612,2,11,0,1,1,0
180,7.8156,4,4,33333,4,99.189,132.622,2,11,0,1,1,0
181,7.8490,4,4,33333,4,99.388,132.753,2,11,0,1,1,0
182,7.8824,4,4,33333,4,99.728,132.654,2,11,0,1,1,0
183,7.9157,4,4,33333,4,99.713,132.845,2,11,0,1,1,0
184,7.9490,4,4,33333,4,99.598,132.772,2,11,0,1,1,0
185,7.9824,4,4,33333,4,99.037,132.778,2,11,0,1,1,0
186,8.0155,4,4,33333,4,98.997,132.643,2,11,0,1,1,0
187,8.0490,4,4,33333,4,99.679,132.802,2,11,0,1,1,0
188,8.0823,4,4,33333,4,99.152,132.764,2,11,0,1,1,0
189,8.1157,4,4,33333,4,97.225,132.882,2,11,0,1,1,0
190,8.1490,4,4,33333,4,99.563,130.889,3,11,0,1,1,1
191,8.1824,4,4,33333,4,99.132,132.784,3,11,0,1,1,1
192,8.2158,4,4,33333,4,99.633,132.941,3,11,0,1,1,1
193,8.2490,4,4,33333,4,99.264,132.790,3,11,0,1,1,1
194,8.2823,4,4,33333,4,99.003,132.827,2,11,0,1,1,0
195,8.3157,4,4,33333,4,99.054,132.706,2,11,0,1,1,0
196,8.3496,4,4,33333,4,99.873,133.261,2,11,0,1,1,0
197,8.3823,4,4,33333,4,99.617,132.707,3,11,0,1,1,1
198,8.4157,4,4,33333,4,99.573,132.734,2,11,0,1,1,0
199,8.4490,4,4,33333,4,99.945,132.561,3,11,0,1,1,1
200,8.4823,4,4,33333,4,99.473,132.771,1,11,0,1,0,0
201,8.5159,4,4,33333,4,99.841,133.140,1,11,0,1,0,0
202,8.5490,4,4,33333,4,99.638,132.835,2,11,0,1,0,1
203,8.5823,4,4,33333,4,97.856,132.686,1,11,0,1,0,0
204,8.6156,4,4,33333,4,96.907,131.060,1,11,0,1,0,0
205,8.6499,4,4,33333,4,100.229,131.412,2,11,0,1,0,1
206,8.6833,4,4,33333,4,100.623,133.824,2,12,0,1,1,0
207,8.7157,4,4,33333,4,99.577,132.795,2,12,0,1,1,0
208,8.7494,4,4,33333,4,100.056,133.229,2,12,0,1,1,0
209,8.7823,4,4,33333,4,99.283,132.644,2,12,0,1,1,0
210,8.8160,4,4,33333,4,99.613,132.849,2,12,0,1,1,0
211,8.8489,4,4,33333,4,100.013,132.362,2,12,0,1,1,0
212,8.8824,4,4,33333,4,99.132,132.511,2,12,0,1,1,0
213,8.9156,4,4,33333,4,100.000,132.704,2,12,0,1,1,0
214,8.9489,4,4,33333,4,99.542,132.432,2,12,0,1,1,0
215,8.9823,4,4,33333,4,99.456,132.827,2,12,0,1,1,0
216,9.0156,4,4,33333,4,99.348,132.612,2,12,0,1,1,0
217,9.0491,4,4,33333,4,99.886,133.125,2,12,0,1,1,0
218,9.0822,4,4,33333,4,99.432,132.674,2,12,0,1,1,0
219,9.1160,4,4,33333,4,99.973,133.109,2,12,0,1,1,0
220,9.1492,4,4,33333,4,99.151,132.979,2,12,0,0,1,1
221,9.1823,4,4,33333,4,97.584,132.616,2,12,0,0,1,1
222,9.2157,4,4,33333,4,98.592,131.292,3,12,0,1,1,1
223,9.2491,4,4,33333,4,99.032,132.264,3,12,0,1,1,1
224,9.2823,4,4,33333,4,99.193,132.713,2,12,0,1,1,0
225,9.3158,4,4,33333,4,99.659,133.085,3,12,0,1,1,1
226,9.3490,4,4,33333,4,99.385,132.738,2,12,0,1,1,0
227,9.3823,4,4,33333,4,99.608,132.543,2,12,0,1,1,0
228,9.4157,4,4,33333,4,99.265,132.863,3,12,0,1,1,1
229,9.4491,4,4,33333,4,99.611,132.747,2,12,0,1,1,0
230,9.4823,4,4,33333,4,99.577,132.724,2,12,0,1,1,0
231,9.5156,4,4,33333,4,99.486,132.782,3,12,0,1,1,1
232,9.5489,4,4,33333,4,99.301,132.605,3,12,0,1,1,1
233,9.5834,4,4,33333,4,100.680,133.857,3,12,0,1,1,1
234,9.6158,4,4,33333,4,99.701,132.883,2,12,0,1,1,0
235,9.6490,4,4,33333,4,99.036,132.844,2,12,0,1,1,0
236,9.6828,4,4,33333,4,99.752,133.314,2,12,0,1,1,0
237,9.7156,4,4,33333,4,98.654,132.381,3,12,0,1,1,1
238,9.7490,4,4,33333,4,99.177,132.566,3,12,0,1,1,1
239,9.7823,4,4,33333,4,99.527,132.307,3,12,0,1,1,1
240,9.8157,4,4,33333,4,99.252,132.876,2,12,0,1,1,0
241,9.8490,4,4,33333,4,99.512,132.407,2,12,0,1,1,0
242,9.8824,4,4,33333,4,99.289,132.758,2,12,0,1,1,0
243,9.9154,4,4,33333,4,99.339,132.597,2,12,0,1,1,0
244,9.9490,4,4,33333,4,99.038,132.795,2,12,0,1,1,0
245,9.9827,4,4,33333,4,99.967,133.195,2,12,0,1,1,0
246,10.0161,4,4,33333,4,100.049,133.175,3,12,0,1,1,1
247,10.0490,4,4,33333,4,99.169,133.152,2,12,0,1,1,0
248,10.0826,4,4,33333,4,100.201,132.713,2,12,0,1,1,0
249,10.1166,4,4,33333,4,100.006,133.352,2,12,0,1,1,0
250,10.1490,4,4,33333,4,99.666,132.279,2,12,0,1,1,0
251,10.1823,4,4,33333,4,99.092,132.710,2,12,0,0,1,1
252,10.2155,4,4,33333,4,98.095,132.120,2,12,0,0,1,1
253,10.2502,4,4,33333,4,100.751,133.189,2,12,0,0,1,1
254,10.2830,4,4,33333,4,100.359,133.451,1,12,0,0,1,0
255,10.3156,4,4,33333,4,99.904,163.104,2,12,0,0,1,1
256,10.3490,4,4,33333,4,99.121,133.093,2,12,0,0,1,1
257,10.3824,4,4,33333,4,98.808,132.374,2,12,0,0,1,1
258,10.4157,4,4,33333,4,99.620,132.715,2,12,0,0,1,1
259,10.4489,4,4,33333,4,99.239,132.738,2,12,0,0,1,1
260,10.4822,4,4,33333,4,98.910,132.722,2,12,0,0,1,1
261,10.5156,4,4,33333,4,99.498,132.617,2,12,0,0,1,1
262,10.5490,4,4,33333,4,99.530,132.809,2,12,0,0,1,1
263,10.5823,4,4,33333,4,99.597,132.924,2,12,0,0,1,1
264,10.6155,4,4,33333,4,99.535,132.745,0,12,0,0,0,0
265,10.6490,4,4,33333,4,99.629,132.937,1,12,0,0,0,1
266,10.6823,4,4,33333,4,99.226,132.813,1,12,0,0,0,1
267,10.7156,4,4,33333,4,99.466,132.826,1,12,0,0,0,1
268,10.7490,4,4,33333,4,99.645,132.684,1,12,0,0,0,1
269,10.7823,4,4,33333,4,99.380,132.792,1,12,0,0,0,1
270,10.8157,4,4,33333,4,99.727,133.040,2,12,0,0,1,1
271,10.8489,4,4,33333,4,99.568,132.764,2,12,0,0,1,1
272,10.8831,4,4,33333,4,100.377,133.516,2,13,0,0,1,1
273,10.9162,4,4,33333,4,100.046,133.298,3,13,0,0,2,1
274,10.9494,4,4,33333,4,100.055,133.156,3,13,0,0,2,1
275,10.9831,4,4,33333,4,99.353,133.642,5,15,0,2,2,1
276,11.0161,4,4,33333,4,100.065,132.646,5,15,0,2,2,1
277,11.0491,4,4,33333,4,99.201,132.496,5,15,0,2,2,1
278,11.0824,4,4,33333,4,100.055,132.353,5,15,0,2,2,1
279,11.1157,4,4,33333,4,99.842,132.985,5,15,0,2,2,1
280,11.1491,4,4,33333,4,98.896,132.356,5,15,0,2,2,1
281,11.1825,4,4,33333,4,99.112,132.787,5,15,0,2,2,1
282,11.2162,4,4,33333,4,99.684,133.282,5,15,0,2,2,1
283,11.2491,4,4,33333,4,99.489,132.839,4,15,0,2,2,0
284,11.2824,4,4,33333,4,99.470,132.732,4,15,0,2,1,1
285,11.3158,4,4,33333,4,99.626,132.647,5,15,0,2,2,1
286,11.3490,4,4,33333,4,98.998,133.134,3,15,0,2,1,0
287,11.3823,4,4,33333,4,99.426,132.697,2,15,0,1,1,0
288,11.4157,4,4,33333,4,99.420,132.632,2,15,0,1,1,0
289,11.4490,4,4,33333,4,99.037,132.587,2,15,0,1,1,0
290,11.4824,4,4,33333,4,99.479,132.785,1,15,0,1,0,0
291,11.5157,4,4,33333,4,99.634,132.932,2,15,0,1,1,0
292,11.5491,4,4,33333,4,99.716,132.917,3,16,0,1,1,1
293,11.5823,4,4,33333,4,99.520,132.710,1,16,0,1,0,0
294,11.6157,4,4,33333,4,99.609,132.809,2,16,0,1,1,0
295,11.6490,4,4,33333,4,99.014,132.692,2,16,0,2,0,0
296,11.6823,4,4,33333,4,99.037,132.650,1,16,0,1,0,0
297,11.7157,4,4,33333,4,99.330,132.888,2,16,0,2,0,0
298,11.7490,4,4,33333,4,98.985,132.813,3,17,0,1,1,1
299,11.7824,4,4,33333,4,99.684,132.863,3,17,0,2,0,1
300,11.8157,4,4,33333,4,99.141,132.816,3,17,0,2,0,1
301,11.8490,4,4,33333,4,99.486,132.873,2,17,0,1,0,1
302,11.8823,4,4,33333,4,99.399,132.704,2,17,0,1,0,1
303,11.9165,4,4,33333,4,100.142,133.426,2,17,0,1,0,1
304,11.9488,4,4,33333,4,98.769,132.653,2,17,0,1,0,1
