batch_idx,t_mono,n_in_batch,n_active,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
86,4.8071,4,4,33333,4,99.165,132.956,2,6,1,0,0,1
87,4.8404,4,4,33333,4,99.439,132.850,2,6,1,0,0,1
88,4.8738,4,4,33333,4,98.477,133.121,3,7,1,1,0,1
89,4.9071,4,4,33333,4,99.210,133.025,3,7,1,1,0,1
90,4.9403,4,4,33333,4,99.128,132.846,3,7,1,1,0,1
91,4.9737,4,4,33333,4,99.126,132.873,3,7,1,1,0,1
92,5.0069,4,4,33333,4,98.904,132.634,3,7,1,1,0,1
93,5.0405,4,4,33333,4,99.357,132.814,3,7,1,1,0,1
94,5.0738,4,4,33333,4,66.314,133.021,3,7,1,1,0,1
95,5.1068,4,4,33333,4,97.751,132.705,3,7,1,1,0,1
96,5.1412,4,4,33333,4,99.766,133.769,2,7,1,0,0,1
97,5.1738,4,4,33333,4,98.877,132.844,2,7,1,0,0,1
98,5.2071,4,4,33333,4,66.662,132.794,2,7,1,0,0,1
99,5.2403,4,4,33333,4,97.508,133.147,2,7,1,0,0,1
100,5.2737,4,4,33333,4,98.825,133.214,2,7,1,0,0,1
101,5.3070,4,4,33333,4,98.901,132.781,2,7,1,0,0,1
102,5.3401,4,4,33333,4,98.944,132.509,2,7,1,0,0,1
103,5.3736,4,4,33333,4,98.851,132.878,1,7,0,0,0,1
104,5.4070,4,4,33333,4,99.225,132.650,1,7,0,0,0,1
105,5.4403,4,4,33333,4,99.493,132.974,2,7,0,1,0,1
106,5.4736,4,4,33333,4,99.234,133.119,1,7,0,0,0,1
107,5.5070,4,4,33333,4,99.285,133.036,2,7,0,1,0,1
108,5.5403,4,4,33333,4,99.274,133.012,2,7,0,1,0,1
109,5.5737,4,4,33333,4,99.314,132.968,1,7,0,0,0,1
110,5.6070,4,4,33333,4,99.260,133.047,3,7,1,1,0,1
111,5.6404,4,4,33333,4,99.273,133.057,3,7,1,1,0,1
112,5.6736,4,4,33333,4,99.167,132.896,3,7,1,1,0,1
113,5.7071,4,4,33333,4,99.281,133.008,3,7,1,1,0,1
114,5.7403,4,4,33333,4,99.351,132.895,2,7,0,1,0,1
115,5.7737,4,4,33333,4,99.330,132.954,3,7,1,1,0,1
116,5.8070,4,4,33333,4,99.163,132.959,3,7,1,1,0,1
117,5.8403,4,4,33333,4,99.259,132.838,3,7,1,1,0,1
118,5.8734,4,4,33333,4,98.927,132.727,3,7,1,1,0,1
119,5.9070,4,4,33333,4,99.158,132.944,2,7,0,1,0,1
120,5.9403,4,4,33333,4,98.845,132.936,3,7,1,1,0,1
121,5.9737,4,4,33333,4,99.572,132.702,3,7,1,1,0,1
122,6.0070,4,4,33333,4,99.195,133.179,2,7,0,1,0,1
123,6.0409,4,4,33333,4,99.822,133.573,3,7,1,1,0,1
124,6.0736,4,4,33333,4,99.082,132.870,2,7,0,1,0,1
125,6.1068,4,4,33333,4,98.995,132.695,4,8,1,2,0,1
126,6.1403,4,4,33333,4,98.988,132.998,4,9,1,1,1,1
127,6.1738,4,4,33333,4,99.404,133.192,5,9,1,2,1,1
128,6.2070,4,4,33333,4,99.418,133.029,5,9,1,2,1,1
129,6.2404,4,4,33333,4,99.166,133.208,5,10,1,1,2,1
130,6.2739,4,4,33333,4,99.302,133.161,5,10,1,1,2,1
131,6.3070,4,4,33333,4,99.120,132.735,5,10,0,2,2,1
132,6.3404,4,4,33333,4,99.021,132.861,5,10,1,1,2,1
133,6.3737,4,4,33333,4,99.089,132.812,5,10,1,1,2,1
