batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,1.8873,4,4,4,1111,33333,4,1338.328,1339.078,0,0,0,0,0,0
1,1.8889,4,4,4,1111,33333,4,1330.630,1340.381,0,0,0,0,0,0
2,1.9217,4,4,4,1111,33333,4,1361.607,1371.506,0,0,0,0,0,0
3,1.9552,4,4,4,1111,33333,4,1393.061,1396.815,0,0,0,0,0,0
4,1.9886,4,4,4,1111,33333,4,100.044,1428.559,0,0,0,0,0,0
5,2.0219,4,4,4,1111,33333,4,99.966,118.082,1,1,1,0,0,0
6,2.0670,4,4,4,1111,33333,4,111.489,144.975,1,1,1,0,0,0
7,2.0887,4,4,4,1111,33333,4,99.603,133.030,2,2,1,0,0,1
8,2.1534,4,4,4,1111,33333,4,131.179,164.082,1,2,0,0,0,1
9,2.1720,4,4,4,1111,33333,4,110.677,116.696,1,2,0,0,0,1
10,2.1888,4,4,4,1111,33333,4,99.611,127.364,2,3,0,0,1,1
11,2.2269,4,4,4,1111,33333,4,105.110,137.645,1,3,0,0,0,1
12,2.2553,4,4,4,1111,33333,4,99.755,133.053,2,3,0,0,1,1
13,2.2896,4,4,4,1111,33333,4,100.066,133.719,2,3,0,0,1,1
14,2.3222,4,4,4,1111,33333,4,100.208,132.957,2,3,0,0,1,1
15,2.3555,4,4,4,1111,33333,4,99.238,132.757,2,3,0,0,1,1
16,2.3888,4,4,4,1111,33333,4,98.280,132.993,2,3,0,0,1,1
17,2.4221,4,4,4,1111,33333,4,98.966,131.690,2,3,0,0,1,1
18,2.4554,4,4,4,1111,33333,4,99.446,132.717,1,3,0,0,0,1
19,2.4888,4,4,4,1111,33333,4,99.162,132.708,1,3,0,0,0,1
20,2.5221,4,4,4,1111,33333,4,99.423,132.736,2,3,0,0,1,1
21,2.5554,4,4,4,1111,33333,4,99.413,132.831,1,3,0,0,0,1
22,2.5896,4,4,4,1111,33333,4,100.310,133.762,2,3,0,0,1,1
23,2.6221,4,4,4,1111,33333,4,99.308,132.500,1,3,0,0,0,1
24,2.6555,4,4,4,1111,33333,4,99.125,132.921,2,3,0,0,1,1
25,2.6887,4,4,4,1111,33333,4,99.848,132.800,1,3,0,0,0,1
26,2.7229,4,4,4,1111,33333,4,100.320,133.631,1,3,0,0,0,1
27,2.7574,4,4,4,1111,33333,4,100.976,134.394,1,3,0,0,0,1
28,2.8181,4,4,4,1111,33333,4,128.815,162.178,2,3,0,0,1,1
29,2.8348,4,4,4,1111,33333,4,109.908,145.673,1,3,0,0,0,1
30,2.8555,4,4,4,1111,33333,4,98.467,130.436,2,3,0,0,1,1
31,2.9160,4,4,4,1111,33333,4,126.689,159.239,1,3,0,0,0,1
32,2.9217,4,4,4,1111,33333,4,99.134,132.144,1,3,0,0,0,1
33,2.9723,4,4,4,1111,33333,4,116.261,149.540,1,3,0,0,0,1
34,2.9890,4,4,4,1111,33333,4,100.281,132.785,2,3,0,0,1,1
35,3.0337,4,4,4,1111,33333,4,111.652,144.503,1,3,0,0,0,1
36,3.0552,4,4,4,1111,33333,4,99.907,133.069,1,3,0,0,0,1
37,3.0889,4,4,3,1011,33333,4,98.720,132.906,2,3,0,0,1,1
38,3.1230,4,4,3,1011,33333,4,101.031,133.571,2,3,0,0,1,1
39,3.1565,4,4,3,1011,33333,4,101.071,133.832,1,3,0,0,0,1
40,3.1886,4,4,3,1011,33333,4,99.084,133.009,1,3,0,0,0,1
41,3.2221,3,3,3,1011,33333,4,64.254,132.735,1,3,0,0,0,1
42,3.2554,3,3,3,1011,33333,4,61.980,130.928,1,3,0,0,0,1
43,3.2913,3,3,3,1011,33333,4,63.036,135.184,1,3,0,0,0,1
44,3.3230,3,3,3,1011,33333,4,32.475,133.936,1,3,0,0,0,1
45,3.3553,3,3,3,1011,33333,4,29.830,132.564,1,3,0,0,0,1
46,3.3895,3,3,3,1011,33333,4,29.143,133.438,1,3,0,0,0,1
47,3.4229,3,3,3,1011,33333,4,27.850,134.087,1,3,0,0,0,1
48,3.4579,3,3,3,1011,33333,4,28.186,135.538,2,4,0,0,1,1
49,3.4932,3,3,3,1011,33333,4,28.765,137.659,2,4,0,0,1,1
50,3.5250,3,3,3,1011,33333,4,25.508,136.093,2,4,0,0,1,1
51,3.5600,3,3,3,1011,33333,4,24.727,137.785,1,4,0,0,0,1
52,3.6080,3,3,3,1011,33333,4,37.525,152.139,2,4,0,0,1,1
53,3.6338,3,3,3,1011,33333,4,28.046,144.679,3,5,1,0,1,1
54,3.6674,3,3,3,1011,33333,4,26.464,145.177,3,5,1,0,1,1
55,3.7142,3,3,3,1011,33333,4,37.986,158.716,1,5,0,0,0,1
56,3.7376,3,3,3,1011,33333,4,26.497,148.537,1,5,0,0,0,1
57,3.7716,3,3,3,1011,33333,4,24.777,149.307,1,5,0,0,0,1
58,3.8176,3,3,3,1011,33333,4,36.060,161.420,1,5,0,0,0,1
59,3.8420,3,3,3,1011,33333,4,25.779,153.054,1,5,0,0,0,1
60,3.8766,3,3,3,1011,33333,4,25.636,154.613,1,5,0,0,0,1
61,3.9112,3,3,3,1011,33333,4,25.431,155.782,1,5,0,0,0,1
62,3.9479,3,3,3,1011,33333,4,27.464,159.011,1,5,0,0,0,1
63,3.9827,3,3,3,1011,33333,4,27.547,160.591,1,5,0,0,0,1
64,4.0159,3,3,3,1011,33333,4,26.239,160.480,1,5,0,0,0,1
65,4.0580,3,3,3,1011,33333,4,33.716,169.420,1,5,0,0,0,1
66,4.0893,3,3,3,1011,33333,4,30.314,167.245,1,5,0,0,0,1
67,4.1191,3,3,3,1011,33333,4,25.474,163.644,2,5,1,0,0,1
68,4.1637,3,3,3,1011,33333,4,35.388,174.950,2,5,1,0,0,1
69,4.1886,3,3,3,1011,33333,4,25.502,166.617,3,5,1,0,1,1
70,4.2229,3,3,3,1011,33333,4,24.951,163.774,3,5,1,0,1,1
71,4.2697,3,3,3,1011,33333,4,37.007,179.238,2,5,1,0,0,1
72,4.2932,3,3,3,1011,33333,4,25.611,171.222,2,5,1,0,0,1
73,4.3272,3,3,3,1011,33333,4,24.691,162.492,2,5,1,0,0,1
74,4.3722,3,3,3,1011,33333,4,34.981,182.679,2,5,1,0,0,1
75,4.3993,3,3,3,1011,33333,4,27.176,175.316,2,5,1,0,0,1
76,4.4365,3,3,3,1011,33333,4,29.654,165.841,2,5,1,0,0,1
77,4.4745,3,3,3,1011,33333,4,33.097,180.209,2,5,1,0,0,1
78,4.5078,4,4,3,1011,33333,4,31.871,179.662,2,5,1,0,0,1
79,4.6010,4,4,3,1011,33333,4,92.167,227.567,3,5,1,0,0,1
80,4.6029,4,4,3,1011,33333,4,92.482,202.390,3,5,1,0,0,1
81,4.6087,4,4,3,1011,33333,4,97.211,133.103,3,5,1,0,0,1
82,4.6597,3,3,3,1011,33333,4,112.869,148.151,1,5,0,0,0,1
83,4.6663,4,4,3,1011,33333,4,62.340,63.995,3,5,1,0,0,1
84,4.7399,4,4,3,1011,33333,4,131.852,135.687,3,5,1,0,0,1
85,4.7571,4,4,3,1011,33333,4,143.596,147.472,3,5,1,0,0,1
86,4.7592,4,4,3,1011,33333,4,91.346,98.063,2,5,1,0,0,1
87,4.7861,3,3,3,1011,33333,4,83.007,118.406,2,5,1,0,0,1
88,4.8513,4,4,3,1011,33333,4,106.417,110.091,3,5,1,0,0,1
89,4.8688,4,4,3,1011,33333,4,107.479,110.246,3,5,1,0,0,1
90,4.8720,4,4,3,1011,33333,4,82.911,107.220,3,5,1,0,0,1
91,4.9218,3,3,3,1011,33333,4,96.749,145.794,1,5,1,0,0,0
92,4.9377,4,4,3,1011,33333,4,81.575,85.054,3,5,1,0,0,1
93,4.9551,4,4,3,1011,33333,4,79.173,85.259,3,5,1,0,0,1
94,4.9885,4,4,3,1011,33333,4,97.198,99.427,3,5,1,0,0,1
95,5.0218,4,4,3,1011,33333,4,65.976,99.009,2,5,1,0,0,1
96,5.0552,4,4,3,1011,33333,4,65.984,99.658,3,5,1,0,0,1
97,5.0899,4,4,3,1011,33333,4,67.300,101.015,3,5,1,0,0,1
98,5.1218,4,4,3,1011,33333,4,66.116,99.456,1,5,0,0,0,1
99,5.1551,4,4,3,1011,33333,4,66.101,99.593,1,5,0,0,0,1
100,5.1885,4,4,4,1111,33333,4,66.007,99.350,1,5,0,0,0,1
101,5.2219,4,4,4,1111,33333,4,66.307,99.473,2,5,0,0,0,1
102,5.2552,4,4,4,1111,33333,4,66.210,99.442,2,5,1,0,0,1
103,5.2885,4,4,4,1111,33333,4,66.214,99.358,2,5,1,0,0,1
104,5.3230,4,4,4,1111,33333,4,67.298,100.450,3,5,1,0,0,1
105,5.3551,4,4,4,1111,33333,4,66.120,99.468,2,5,0,0,0,1
106,5.3885,4,4,4,1111,33333,4,66.199,99.409,3,5,1,0,0,1
107,5.4256,4,4,4,1111,33333,4,69.931,103.252,2,5,1,0,0,1
108,5.4552,4,4,4,1111,33333,4,66.209,99.593,3,5,1,0,0,1
109,5.4885,4,4,3,1011,33333,4,66.046,99.734,2,5,1,0,0,1
110,5.5219,4,4,3,1011,33333,4,65.865,99.458,2,5,0,0,0,1
111,5.5551,4,4,3,1011,33333,4,65.474,99.247,2,5,1,0,0,1
112,5.5885,4,4,3,1011,33333,4,65.716,99.217,2,5,0,0,0,1
113,5.6223,4,4,3,1011,33333,4,66.390,99.757,2,5,1,0,0,1
114,5.6553,4,4,3,1011,33333,4,65.664,99.516,3,5,1,0,0,1
115,5.6886,4,4,3,1011,33333,4,65.467,99.616,3,5,1,0,0,1
116,5.7347,4,4,3,1011,33333,4,77.526,111.721,3,5,1,0,0,1
117,5.7553,4,4,3,1011,33333,4,65.556,99.572,3,6,0,0,1,1
118,5.7916,4,4,3,1011,33333,4,68.706,102.461,5,7,1,0,2,1
119,5.8220,4,4,3,1011,33333,4,65.919,99.317,5,7,1,0,2,1
120,5.8556,4,4,3,1011,33333,4,66.031,99.830,4,7,0,0,2,1
121,5.8889,4,4,3,1011,33333,4,66.167,99.779,6,7,1,0,2,1
122,5.9221,4,4,3,1011,33333,4,65.426,99.349,6,7,1,0,2,1
123,5.9554,4,4,3,1011,33333,4,65.134,98.888,4,7,1,0,1,1
124,5.9887,4,4,3,1011,33333,4,65.291,99.270,4,7,1,0,1,1
125,6.0220,4,4,3,1011,33333,4,65.756,99.363,2,7,1,0,0,1
126,6.0551,4,4,3,1011,33333,4,65.671,99.164,3,7,1,0,1,1
127,6.0906,4,4,3,1011,33333,4,67.864,101.331,4,7,1,0,1,1
128,6.1220,4,4,3,1011,33333,4,66.491,99.535,3,7,1,0,0,1
129,6.1554,4,4,3,1011,33333,4,66.097,99.949,2,7,0,0,0,1
130,6.1887,4,4,3,1011,33333,4,66.020,99.606,2,7,0,0,0,1
