push_ms,mean_n_in_batch,frac_full,batches_s,frames_s,e2e_mean_ms,e2e_p99_ms,compute_mean_ms,frac_0,frac_1,frac_2,frac_3,frac_4,arrivals,processed,coverage,dets_total,dets_per_frame,dets_per_frame_cam0,dets_per_frame_cam1,dets_per_frame_cam2,dets_per_frame_cam3,distinct_tracks,match_frames,det_agree_pct,det_absdiff_mean
33.3,3.842,0.866,30.52,117.27,98.78,142.00,31.19,0.0000,0.0008,0.0225,0.1106,0.8661,5292,5235,0.9892,4818,1.039,0.824,2.185,0.734,0.409,62,,,
