batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3,drops_cum,arrivals_cum
0,1.7897,4,4,4,1111,33333,4,1334.881,1337.480,0,0,0,0,0,0,0,20
1,1.7905,4,4,4,1111,33333,4,1326.994,1336.269,0,0,0,0,0,0,0,20
2,1.7906,4,4,4,1111,33333,4,1325.784,1336.196,0,0,0,0,0,0,0,20
3,1.7913,4,4,4,1111,33333,4,1325.234,1335.866,0,0,0,0,0,0,0,20
4,1.7914,4,4,4,1111,33333,4,1324.308,1333.910,0,0,0,0,0,0,0,20
5,2.0236,1,1,4,1111,33333,4,223.336,223.478,0,0,0,0,0,0,0,40
6,2.0402,4,4,4,1111,33333,4,233.784,239.759,1,1,1,0,0,0,0,41
7,2.0474,4,4,4,1111,33333,4,235.996,246.871,1,1,1,0,0,0,0,45
8,2.0525,4,4,4,1111,33333,4,239.608,250.660,2,2,1,0,0,1,0,48
9,2.0561,4,4,4,1111,33333,4,241.566,252.946,1,2,0,0,0,1,0,49
10,2.0705,3,3,4,1111,33333,4,216.490,264.065,1,2,0,0,0,1,0,54
11,2.0720,1,1,4,1111,33333,4,46.992,47.138,1,3,0,0,1,0,0,55
12,2.2324,4,4,4,1111,33333,4,183.620,191.301,1,3,0,0,0,1,0,61
13,2.2361,4,4,4,1111,33333,4,180.624,187.515,2,3,0,0,1,1,0,65
14,2.2430,4,4,4,1111,33333,4,176.174,185.107,2,3,0,0,1,1,0,67
15,2.2520,4,4,4,1111,33333,4,176.972,182.867,2,3,0,0,1,1,0,70
16,2.2853,4,4,4,1111,33333,4,202.657,208.457,2,3,0,0,1,1,0,77
17,2.2954,4,4,4,1111,33333,4,61.621,61.886,2,3,0,0,1,1,0,81
18,2.3587,4,4,4,1111,33333,4,110.782,121.685,2,3,0,0,1,1,0,85
19,2.3889,4,4,4,1111,33333,4,129.370,138.550,1,3,0,0,0,1,0,89
20,2.3942,4,4,4,1111,33333,4,113.430,132.821,1,3,0,0,0,1,0,93
21,2.5370,4,4,4,1111,33333,4,249.808,250.421,2,3,0,0,1,1,0,97
22,2.5490,4,4,4,1111,33333,4,252.450,252.764,1,3,0,0,0,1,0,101
23,2.5497,1,1,4,1111,33333,4,189.470,189.685,1,3,0,0,0,1,0,101
24,2.5547,4,4,4,1111,33333,4,164.216,194.583,2,3,0,0,1,1,0,105
25,2.5655,4,4,4,1111,33333,4,168.190,175.510,1,3,0,0,0,1,0,109
26,2.5680,3,3,4,1111,33333,4,128.537,172.745,1,3,0,0,1,0,0,110
27,2.6805,2,2,4,1111,33333,4,141.846,142.177,0,3,0,0,0,0,0,117
28,2.6840,4,4,4,1111,33333,4,133.407,145.270,1,3,0,0,0,1,0,119
29,2.6868,4,4,4,1111,33333,4,121.973,136.377,1,3,0,0,0,1,0,122
30,2.6904,4,4,4,1111,33333,4,114.631,134.714,1,3,0,0,0,1,0,123
31,2.6942,4,4,4,1111,33333,4,112.928,127.308,2,3,0,0,1,1,0,124
32,2.7061,2,2,4,1111,33333,4,82.786,130.444,1,3,0,0,0,1,0,128
33,2.7218,2,2,4,1111,33333,4,39.825,40.128,0,3,0,0,0,0,0,134
34,2.8550,4,4,4,1111,33333,4,165.855,169.836,2,3,0,0,1,1,0,139
35,2.8566,4,4,4,1111,33333,4,153.848,163.753,1,3,0,0,0,1,0,143
36,2.8582,4,4,4,1111,33333,4,143.729,152.962,1,3,0,0,0,1,0,143
37,2.8616,4,4,4,1111,33333,4,139.042,147.315,1,3,0,0,0,1,0,144
38,2.8745,4,4,4,1111,33333,4,148.141,151.647,2,3,0,0,1,1,0,148
39,3.0335,3,3,4,1111,33333,4,177.365,177.614,1,3,0,0,0,1,0,159
40,3.0462,4,4,4,1111,33333,4,176.214,190.132,1,3,0,0,0,1,0,162
41,3.0560,4,4,4,1111,33333,4,174.476,186.202,1,3,0,0,0,1,0,166
42,3.0738,4,4,4,1111,33333,4,185.951,201.235,2,3,0,0,1,1,0,170
43,3.0783,4,4,4,1111,33333,4,172.377,188.486,2,3,0,0,1,1,0,174
44,3.0796,1,1,4,1111,33333,4,131.658,187.745,0,3,0,0,0,0,0,175
45,3.0803,1,1,4,1111,33333,4,45.002,45.245,1,3,0,0,0,1,0,176
46,3.1564,4,4,4,1111,33333,4,108.903,121.111,1,3,0,0,0,1,0,180
47,3.1768,4,4,4,1111,33333,4,115.691,129.627,1,3,0,0,0,1,0,184
48,3.2120,4,4,4,1111,33333,4,136.831,155.304,1,3,0,0,0,1,0,188
49,3.2376,4,4,4,1111,33333,4,155.062,162.748,1,3,0,0,0,1,0,192
50,3.2435,4,4,4,1111,33333,4,141.347,164.030,1,3,0,0,0,1,0,196
51,3.3781,4,4,4,1111,33333,4,219.325,220.179,1,3,0,0,0,1,0,200
52,3.3834,4,4,4,1111,33333,4,205.240,205.658,1,3,0,0,0,1,0,204
53,3.3862,3,3,4,1111,33333,4,172.690,173.028,1,3,0,0,0,1,0,205
54,3.3896,4,4,4,1111,33333,4,150.531,176.245,1,3,0,0,0,1,0,206
55,3.3936,4,4,4,1111,33333,4,140.128,154.738,2,4,0,0,1,1,0,207
56,3.3972,1,1,4,1111,33333,4,101.483,151.286,1,4,0,0,1,0,0,209
57,3.4837,4,4,4,1111,33333,4,104.000,104.355,2,4,0,0,1,1,0,220
58,3.4939,4,4,4,1111,33333,4,99.987,109.387,1,4,0,0,0,1,0,224
59,3.5017,4,4,4,1111,33333,4,96.202,105.392,2,4,0,0,1,1,0,228
60,3.6147,4,4,4,1111,33333,4,197.424,206.885,3,5,1,0,1,1,0,232
61,3.6176,4,4,4,1111,33333,4,135.286,201.099,3,5,1,0,1,1,0,236
62,3.6227,4,4,4,1111,33333,4,137.565,137.751,2,6,0,1,0,1,0,238
63,3.6262,4,4,4,1111,33333,4,123.142,131.048,2,6,0,1,0,1,0,239
64,3.6295,4,4,4,1111,33333,4,119.197,126.665,2,6,0,1,0,1,0,240
65,3.6355,1,1,4,1111,33333,4,19.836,20.007,0,6,0,0,0,0,0,242
66,3.7732,4,4,4,1111,33333,4,154.009,157.519,2,6,0,1,0,1,0,253
67,3.7759,4,4,4,1111,33333,4,143.769,153.069,2,6,0,1,0,1,0,257
68,3.7786,4,4,4,1111,33333,4,130.661,143.780,2,6,0,1,0,1,0,258
