batch_idx,t_mono,n_in_batch,n_real,n_active,active_mask,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
0,1.7783,4,4,4,1111,33333,4,1303.647,1304.783,0,0,0,0,0,0
1,1.7799,4,4,4,1111,33333,4,1294.742,1305.306,0,0,0,0,0,0
2,1.8129,4,4,4,1111,33333,4,1325.455,1327.636,0,0,0,0,0,0
3,1.8463,4,4,4,1111,33333,4,1357.084,1358.980,0,0,0,0,0,0
4,1.8894,4,4,4,1111,33333,4,109.099,1400.359,0,0,0,0,0,0
5,1.9131,4,4,4,1111,33333,4,99.983,108.155,1,1,1,0,0,0
6,1.9468,4,4,4,1111,33333,4,100.108,133.505,1,1,1,0,0,0
7,1.9806,4,4,4,1111,33333,4,100.807,133.675,2,2,1,0,0,1
8,2.0131,4,4,4,1111,33333,4,99.429,132.656,1,2,0,0,0,1
9,2.0677,4,4,4,1111,33333,4,120.063,153.826,1,2,0,0,0,1
10,2.0799,4,4,4,1111,33333,4,98.627,132.337,2,3,0,0,1,1
11,2.1444,4,4,4,1111,33333,4,130.493,163.239,1,3,0,0,0,1
12,2.1597,4,4,4,1111,33333,4,113.349,145.572,2,3,0,0,1,1
13,2.1934,4,4,4,1111,33333,4,113.083,146.513,2,3,0,0,1,1
14,2.2132,4,4,4,1111,33333,4,100.193,132.753,2,3,0,0,1,1
15,2.2467,4,4,4,1111,33333,4,100.582,133.033,2,3,0,0,1,1
16,2.2799,4,4,4,1111,33333,4,100.275,133.344,2,3,0,0,1,1
17,2.3131,4,4,4,1111,33333,4,99.964,132.844,2,3,0,0,1,1
18,2.3465,4,4,4,1111,33333,4,99.232,132.843,1,3,0,0,0,1
19,2.3809,4,4,4,1111,33333,4,100.011,133.804,1,3,0,0,0,1
20,2.4131,4,4,4,1111,33333,4,99.528,132.625,2,3,0,0,1,1
21,2.4465,4,4,4,1111,33333,4,99.745,132.707,1,3,0,0,0,1
22,2.4799,4,4,4,1111,33333,4,99.500,133.004,2,3,0,0,1,1
23,2.5131,4,4,4,1111,33333,4,99.600,132.591,1,3,0,0,0,1
24,2.5465,4,4,4,1111,33333,4,99.593,132.945,2,3,0,0,1,1
25,2.5798,4,4,4,1111,33333,4,99.006,132.728,1,3,0,0,0,1
26,2.6130,4,4,4,1111,33333,4,99.528,132.679,1,3,0,0,0,1
27,2.6466,4,4,4,1111,33333,4,98.923,132.881,1,3,0,0,0,1
28,2.6805,4,4,4,1111,33333,4,99.751,133.394,2,3,0,0,1,1
29,2.7140,4,4,4,1111,33333,4,98.441,133.598,1,3,0,0,0,1
30,2.7471,4,4,4,1111,33333,4,100.136,131.895,2,3,0,0,1,1
31,2.7808,4,4,4,1111,33333,4,97.483,133.765,1,3,0,0,0,1
32,2.8132,4,4,4,1111,33333,4,97.531,130.044,1,3,0,0,0,1
33,2.8465,4,4,4,1111,33333,4,98.566,131.205,1,3,0,0,0,1
34,2.8798,4,4,4,1111,33333,4,97.807,132.763,2,3,0,0,1,1
35,2.9136,4,4,4,1111,33333,4,99.621,133.177,1,3,0,0,0,1
36,2.9473,4,4,4,1111,33333,4,99.952,133.172,1,3,0,0,0,1
37,2.9799,4,4,4,1111,33333,4,99.314,132.499,2,3,0,0,1,1
38,3.0144,4,4,4,1111,33333,4,98.419,133.931,2,3,0,0,1,1
39,3.0466,4,4,4,1111,33333,4,96.716,130.745,1,3,0,0,0,1
40,3.0798,4,4,4,1111,33333,4,99.123,130.093,1,3,0,0,0,1
41,3.1131,4,4,4,1111,33333,4,97.267,132.693,1,3,0,0,0,1
42,3.1471,4,4,4,1111,33333,4,99.749,131.426,1,3,0,0,0,1
43,3.1799,4,4,4,1111,33333,4,99.228,132.291,1,3,0,0,0,1
44,3.2131,4,4,4,1111,33333,4,99.098,132.291,1,3,0,0,0,1
45,3.2474,4,4,4,1111,33333,4,97.822,133.724,1,3,0,0,0,1
46,3.2798,4,4,4,1111,33333,4,99.094,130.568,1,3,0,0,0,1
47,3.3133,4,4,4,1111,33333,4,99.567,132.878,1,3,0,0,0,1
48,3.3476,4,4,4,1111,33333,4,101.029,133.822,2,4,0,0,1,1
49,3.3797,4,4,4,1111,33333,4,99.532,132.570,2,4,0,0,1,1
50,3.4132,4,4,4,1111,33333,4,99.433,132.825,2,4,0,0,1,1
51,3.4465,4,4,4,1111,33333,4,98.959,132.631,1,4,0,0,0,1
52,3.4796,4,4,4,1111,33333,4,99.598,131.719,2,4,0,0,1,1
53,3.5131,4,4,4,1111,33333,4,99.547,132.893,3,5,1,0,1,1
54,3.5465,4,4,4,1111,33333,4,99.546,132.748,3,5,1,0,1,1
55,3.5798,4,4,4,1111,33333,4,99.909,132.694,2,6,0,1,0,1
56,3.6129,4,4,4,1111,33333,4,99.349,132.955,2,6,0,1,0,1
57,3.6465,4,4,4,1111,33333,4,99.042,132.756,2,6,0,1,0,1
58,3.6797,4,4,4,1111,33333,4,99.544,132.779,2,6,0,1,0,1
59,3.7130,4,4,4,1111,33333,4,99.095,132.653,2,6,0,1,0,1
60,3.7469,4,4,4,1111,33333,4,100.051,133.276,2,6,0,1,0,1
61,3.7799,4,4,4,1111,33333,4,99.729,132.849,2,6,0,1,0,1
62,3.8133,4,4,4,1111,33333,4,99.989,133.072,2,6,0,1,0,1
63,3.8465,4,4,4,1111,33333,4,98.660,133.045,2,6,0,1,0,1
64,3.8799,4,4,4,1111,33333,4,98.026,132.410,2,6,0,1,0,1
65,3.9140,4,4,4,1111,33333,4,100.704,133.333,2,6,0,1,0,1
66,3.9469,4,4,4,1111,33333,4,99.775,133.077,2,6,0,1,0,1
67,3.9802,4,4,4,1111,33333,4,99.905,133.254,3,6,1,1,0,1
68,4.0133,4,4,4,1111,33333,4,97.719,132.774,3,6,1,1,0,1
69,4.0467,4,4,4,1111,33333,4,97.681,131.410,4,6,1,1,1,1
70,4.0800,4,4,4,1111,33333,4,99.971,131.169,4,6,1,1,1,1
71,4.1132,4,4,4,1111,33333,4,99.039,132.520,3,6,1,1,0,1
72,4.1467,4,4,4,1111,33333,4,99.119,132.938,3,6,1,1,0,1
73,4.1797,4,4,4,1111,33333,4,99.245,132.499,3,6,1,1,0,1
74,4.2132,4,4,4,1111,33333,4,99.421,132.533,3,6,1,1,0,1
75,4.2464,4,4,4,1111,33333,4,98.077,132.562,3,6,1,1,0,1
76,4.2805,4,4,4,1111,33333,4,98.747,132.231,3,6,1,1,0,1
77,4.3131,4,4,4,1111,33333,4,97.968,131.291,3,6,1,1,0,1
78,4.3467,4,4,4,1111,33333,4,99.509,131.734,3,6,1,1,0,1
79,4.3805,4,4,4,1111,33333,4,98.023,133.655,3,6,1,1,0,1
80,4.4140,4,4,4,1111,33333,4,98.076,131.628,3,6,1,1,0,1
81,4.4466,4,4,4,1111,33333,4,99.379,130.912,3,6,1,1,0,1
82,4.4796,4,4,4,1111,33333,4,97.040,132.283,3,6,1,1,0,1
83,4.5132,4,4,4,1111,33333,4,97.379,130.938,3,6,1,1,0,1
84,4.5464,4,4,4,1111,33333,4,99.408,131.855,3,6,1,1,0,1
85,4.5799,4,4,4,1111,33333,4,99.960,132.688,2,6,1,0,0,1
86,4.6130,4,4,4,1111,33333,4,98.879,133.002,2,6,1,0,0,1
87,4.6465,4,4,4,1111,33333,4,99.847,132.659,2,6,1,0,0,1
88,4.6798,4,4,4,1111,33333,4,99.391,133.072,2,6,1,0,0,1
89,4.7129,4,4,4,1111,33333,4,99.649,132.369,3,7,1,1,0,1
90,4.7465,4,4,4,1111,33333,4,99.088,133.156,3,7,1,1,0,1
91,4.7798,4,4,4,1111,33333,4,99.586,132.673,3,7,1,1,0,1
92,4.8133,4,4,4,1111,33333,4,100.105,132.905,3,7,1,1,0,1
93,4.8466,4,4,4,1111,33333,4,99.112,133.192,3,7,1,1,0,1
94,4.8800,4,4,4,1111,33333,4,99.826,132.966,3,7,1,1,0,1
95,4.9133,4,4,4,1111,33333,4,99.358,132.893,3,7,1,1,0,1
96,4.9469,4,4,4,1111,33333,4,97.313,133.099,3,7,1,1,0,1
97,4.9805,4,4,4,1111,33333,4,100.481,130.818,2,7,1,0,0,1
98,5.0131,4,4,4,1111,33333,4,99.302,132.569,2,7,1,0,0,1
99,5.0466,4,4,4,1111,33333,4,99.895,132.677,2,7,1,0,0,1
100,5.0799,4,4,4,1111,33333,4,99.910,132.527,2,7,1,0,0,1
101,5.1132,4,4,4,1111,33333,4,99.678,132.309,2,7,1,0,0,1
102,5.1465,4,4,4,1111,33333,4,99.282,132.850,2,7,1,0,0,1
103,5.1797,4,4,4,1111,33333,4,98.883,132.527,2,7,1,0,0,1
104,5.2131,4,4,4,1111,33333,4,99.505,132.650,1,7,0,0,0,1
105,5.2466,4,4,4,1111,33333,4,99.708,132.812,1,7,0,0,0,1
106,5.2798,4,4,4,1111,33333,4,99.948,132.949,2,7,0,1,0,1
107,5.3135,4,4,4,1111,33333,4,100.013,133.539,1,7,0,0,0,1
108,5.3466,4,4,4,1111,33333,4,99.560,132.906,2,7,0,1,0,1
109,5.3797,4,4,4,1111,33333,4,99.440,132.597,2,7,0,1,0,1
110,5.4130,4,4,4,1111,33333,4,99.838,132.543,1,7,0,0,0,1
111,5.4465,4,4,4,1111,33333,4,98.714,132.466,3,7,1,1,0,1
112,5.4799,4,4,4,1111,33333,4,99.741,132.556,3,7,1,1,0,1
113,5.5129,4,4,4,1111,33333,4,99.354,132.580,3,7,1,1,0,1
