cam,pts_ns,mono_ns,real_ns
0,64041999,10122032156930,1783481864855536898
0,97375332,10122034986290,1783481864858366226
0,130708665,10122036578075,1783481864859958043
0,164041998,10122039375531,1783481864862755499
0,197375331,10122040913236,1783481864864293204
0,230708664,10122043266433,1783481864866646369
0,264041997,10122232384927,1783481865055764895
3,567200000,10122374617616,1783481865197997584
0,297375330,10122383432834,1783481865206812802
3,600533333,10122406649192,1783481865230029128
0,330708663,10122415277721,1783481865238657657
3,633866666,10122438687327,1783481865262067295
0,364041996,10122438875521,1783481865262255457
0,397375329,10122438972705,1783481865262352641
3,667199999,10122470730487,1783481865294110455
3,700533332,10122502775663,1783481865326155631
0,430708662,10122511394849,1783481865334774817
3,733866665,10122534822311,1783481865358202279
0,464041995,10122647474926,1783481865470854894
3,767199998,10122647487374,1783481865470867342
0,497375328,10122647500142,1783481865470880078
0,530708661,10122647509390,1783481865470889358
0,564041994,10122647514606,1783481865470894574
0,597375327,10122671971387,1783481865495351323
3,800533331,10122856115324,1783481865679495292
0,630708660,10122856130492,1783481865679510428
0,664041993,10122856249309,1783481865679629277
0,697375326,10122856261277,1783481865679641213
0,730708659,10122856266717,1783481865679646685
0,764041992,10122864040682,1783481865687420650
1,1134800000,10122942170666,1783481865765550602
3,833866664,10122950682235,1783481865774062171
0,797375325,10122950682939,1783481865774062907
0,830708658,10122950698939,1783481865774078875
3,867199997,10122950761691,1783481865774141627
0,864041991,10122960103633,1783481865783483569
1,1168133333,10122974198754,1783481865797578690
3,900533330,10122982684019,1783481865806063987
0,897375324,10122992129257,1783481865815509225
1,1201466666,10123006218266,1783481865829598234
3,933866663,10123014662538,1783481865838042474
0,930708657,10123024153953,1783481865847533921
1,1234799999,10123038275442,1783481865861655378
3,967199996,10123046880291,1783481865870260259
0,964041990,10123056190905,1783481865879570873
3,1000533329,10123064595721,1783481865887975689
1,1268133332,10123070294634,1783481865893674602
0,997375323,10123088193008,1783481865911572944
1,1301466665,10123102317026,1783481865925696994
0,1030708656,10123273276247,1783481866096656215
3,1033866662,10123273284247,1783481866096664215
0,1064041989,10123273307319,1783481866096687287
1,1334799998,10123273310423,1783481866096690391
0,1097375322,10123273349016,1783481866096728984
3,1067199995,10123273358200,1783481866096738136
3,1100533328,10123273380856,1783481866096760824
3,1133866661,10123273396440,1783481866096776408
0,1130708655,10123280723426,1783481866104103330
3,1167199994,10123303825767,1783481866127205735
0,1164041988,10123312350744,1783481866135730680
3,1200533327,10123335875167,1783481866159255135
0,1197375321,10123344365295,1783481866167745263
3,1233866660,10123367922775,1783481866191302711
0,1230708654,10123376414279,1783481866199794247
3,1267199993,10123399941615,1783481866223321551
0,1264041987,10123408431423,1783481866231811391
3,1300533326,10123432019751,1783481866255399687
0,1297375320,10123440538840,1783481866263918808
1,1368133331,10123449121097,1783481866272501065
3,1333866659,10123464127455,1783481866287507423
0,1330708653,10123472490287,1783481866295870223
1,1401466664,10123481812581,1783481866305192549
1,1434799997,10123481905061,1783481866305285029
3,1367199992,10123496053591,1783481866319433559
0,1364041986,10123504494823,1783481866327874759
2,1702100000,10123509486724,1783481866332866692
3,1400533325,10123528066990,1783481866351447054
0,1397375319,10123536578719,1783481866359958719
2,1735433333,10123541497756,1783481866364877692
1,1468133330,10123550002028,1783481866373381964
0,1430708652,10123568547351,1783481866391927319
2,1768766666,10123573528595,1783481866396908563
