batch_idx,source_id,frame_num,buf_pts_ns,ntp_ns
0,0,0,64041999,1783481864855566000
1,0,1,197375331,1783481864864299000
2,0,2,397375329,1783481865262355000
2,3,0,567200000,1783481865198034000
3,3,1,600533333,1783481865230051000
4,0,3,797375325,1783481865774070000
4,3,2,800533331,1783481865679514000
5,1,0,1134800000,1783481865765566000
6,0,4,1230708654,1783481866199858000
6,1,1,1234799999,1783481865861670000
6,3,3,1233866660,1783481866191325000
7,0,5,1430708652,1783481866391945000
7,1,2,1434799997,1783481866305287000
7,3,4,1433866658,1783481866447623000
8,0,6,1464041985,1783481866423913000
8,1,3,1468133330,1783481866373388000
8,2,0,1702100000,1783481866332884000
8,3,5,1467199991,1783481866479642000
9,0,7,1497375318,1783481866455942000
9,1,4,1501466663,1783481866429173000
9,2,1,1735433333,1783481866364890000
9,3,6,1500533324,1783481866511704000
10,0,8,1530708651,1783481866487945000
10,1,5,1534799996,1783481866437537000
10,2,2,1768766666,1783481866396922000
10,3,7,1533866657,1783481866543728000
11,0,9,1564041984,1783481866519973000
11,1,6,1568133329,1783481866469433000
11,2,3,1802099999,1783481866428943000
11,3,8,1567199990,1783481866575775000
12,0,10,1597375317,1783481866551992000
12,1,7,1601466662,1783481866511861000
12,2,4,1835433332,1783481866460965000
12,3,9,1600533323,1783481866607817000
13,0,11,1630708650,1783481866584027000
13,1,8,1634799995,1783481866511871000
13,2,5,1868766665,1783481866492983000
13,3,10,1633866656,1783481866639868000
14,0,12,1664041983,1783481866616032000
14,1,9,1668133328,1783481866552098000
14,2,6,1902099998,1783481866552114000
14,3,11,1667199989,1783481866671915000
15,0,13,1697375316,1783481866648064000
15,1,10,1701466661,1783481866584125000
15,2,7,1935433331,1783481866584135000
15,3,12,1700533322,1783481866703942000
16,0,14,1730708649,1783481866680082000
16,1,11,1734799994,1783481866616135000
16,2,8,1968766664,1783481866616151000
16,3,13,1733866655,1783481866735982000
17,0,15,1764041982,1783481866712093000
17,1,12,1768133327,1783481866648171000
17,2,9,2002099997,1783481866648272000
17,3,14,1767199988,1783481866768038000
18,0,16,1797375315,1783481866744112000
18,1,13,1801466660,1783481866680188000
18,2,10,2035433330,1783481866717187000
18,3,15,1800533321,1783481866800081000
19,0,17,1830708648,1783481866776139000
19,1,14,1834799993,1783481866712197000
19,2,11,2068766663,1783481866749224000
19,3,16,1833866654,1783481866832133000
20,0,18,1864041981,1783481866808158000
20,1,15,1868133326,1783481866744207000
20,2,12,2102099996,1783481866781254000
20,3,17,1867199987,1783481866864225000
21,0,19,1897375314,1783481866840190000
21,1,16,1901466659,1783481866776218000
21,2,13,2135433329,1783481866813279000
21,3,18,1900533320,1783481866896207000
22,0,20,1930708647,1783481866872230000
22,1,17,1934799992,1783481866808261000
22,2,14,2168766662,1783481866845299000
22,3,19,1933866653,1783481866928279000
23,0,21,1997375313,1783481866936266000
23,1,18,1968133325,1783481866840291000
23,2,15,2202099995,1783481866877353000
23,3,20,2000533319,1783481866992330000
24,0,22,2030708646,1783481866968280000
24,1,19,2001466658,1783481866872374000
24,2,16,2235433328,1783481866909377000
24,3,21,2033866652,1783481867024376000
25,0,23,2064041979,1783481867000293000
25,1,20,2034799991,1783481866904357000
25,2,17,2268766661,1783481866941411000
25,3,22,2067199985,1783481867056454000
26,0,24,2097375312,1783481867032315000
26,1,21,2068133324,1783481866936384000
26,2,18,2302099994,1783481866973416000
