batch_idx,batch_pts_ns,mono_ns,real_ns,n_frames
0,64041999,9955577316884,1783481698400696852,1
1,230708664,9955785390498,1783481698608770466,1
2,567200000,9955993955314,1783481698817335250,2
3,667199999,9956202534051,1783481699025914019,1
4,867199997,9956411036115,1783481699234416051,2
5,1134800000,9956619652260,1783481699443032228,1
6,1301466665,9956827518962,1783481699650898930,3
7,1501466663,9957035059645,1783481699858439613,3
8,1702100000,9957075260152,1783481699898640120,4
9,1735433333,9957107337895,1783481699930717831,4
10,1768766666,9957139364949,1783481699962744885,4
11,1802099999,9957171418660,1783481699994798596,4
12,1835433332,9957203418547,1783481700026798515,4
13,1868766665,9957235413313,1783481700058793281,4
14,1902099998,9957267381967,1783481700090761935,4
15,1935433331,9957299407518,1783481700122787454,4
16,1968766664,9957331453517,1783481700154833453,4
17,2002099997,9957363424923,1783481700186804891,4
18,2035433330,9957395491306,1783481700218871242,4
19,2068766663,9957427469912,1783481700250849880,4
20,2102099996,9957459507559,1783481700282887495,4
21,2135433329,9957491525014,1783481700314904982,4
22,2168766662,9957523541124,1783481700346921092,4
23,2202099995,9957588082660,1783481700411462596,4
24,2235433328,9957619646640,1783481700443026576,4
25,2268766661,9957651635679,1783481700475015647,4
26,2302099994,9957683692558,1783481700507072494,4
27,2335433327,9957715725852,1783481700539105788,4
28,2368766660,9957747742635,1783481700571122571,4
29,2402099993,9957779721721,1783481700603101625,4
30,2435433326,9957811799304,1783481700635179240,4
31,2468766659,9957843883991,1783481700667263927,4
32,2502099992,9957875868582,1783481700699248518,4
33,2535433325,9957907798836,1783481700731178772,4
34,2568766658,9957939831170,1783481700763211138,4
35,2602099991,9957972647957,1783481700796027925,4
36,2635433324,9958004626276,1783481700828006244,4
37,2668766657,9958035886766,1783481700859266734,4
38,2702099990,9958067927997,1783481700891307965,4
39,2735433323,9958099919403,1783481700923299371,4
40,2768766656,9958131976218,1783481700955356186,4
41,2802099989,9958163952617,1783481700987332553,4
42,2835433322,9958195979351,1783481701019359287,4
43,2868766655,9958228053094,1783481701051433030,4
44,2902099988,9958260095893,1783481701083475861,4
45,2935433321,9958292143172,1783481701115523108,4
46,2968766654,9958332656609,1783481701156036545,4
47,3002099987,9958364511119,1783481701187891055,4
48,3035433320,9958420138078,1783481701243518014,4
49,3068766653,9958452111980,1783481701275491948,4
50,3102099986,9958484161115,1783481701307541083,4
51,3135433319,9958516206474,1783481701339586410,4
52,3168766652,9958548205401,1783481701371585337,4
53,3202099985,9958580235047,1783481701403614983,4
54,3235433318,9958612271862,1783481701435651766,4
55,3268766651,9958644263365,1783481701467643333,4
56,3302099984,9958676285587,1783481701499665555,4
57,3335433317,9958708330242,1783481701531710210,4
58,3368766650,9958740360017,1783481701563739953,4
59,3402099983,9958772351423,1783481701595731391,4
60,3435433316,9958804377806,1783481701627757710,4
61,3468766649,9958836410237,1783481701659790173,4
62,3502099982,9958868415179,1783481701691795147,4
63,3535433315,9958900454010,1783481701723833978,4
64,3568766648,9958932481033,1783481701755860969,4
65,3602099981,9958964523160,1783481701787903096,4
66,3635433314,9958996503398,1783481701819883366,4
67,3668766647,9959028518197,1783481701851898165,4
68,3702099980,9959060622692,1783481701884002660,4
69,3735433313,9959092573170,1783481701915953138,4
70,3768766646,9959124575105,1783481701947955041,4
71,3802099979,9959156589072,1783481701979969040,4
72,3835433312,9959220691405,1783481702044071341,4
73,3868766645,9959252744476,1783481702076124444,4
74,3902099978,9959284720107,1783481702108100075,4
75,3935433311,9959316719353,1783481702140099321,4
76,3968766644,9959348735176,1783481702172115144,4
77,4002099977,9959382503040,1783481702205882976,4
78,4035433310,9959414500431,1783481702237880367,4
79,4068766643,9959444825492,1783481702268205428,4
80,4102099976,9959476871139,1783481702300251107,4
81,4135433309,9959508843698,1783481702332223666,4
82,4168766642,9959540896993,1783481702364276929,4
83,4202099975,9959572890287,1783481702396270255,4
84,4235433308,9959604899006,1783481702428278974,4
85,4268766641,9959636934893,1783481702460314861,4
86,4302099974,9959668941179,1783481702492321147,4
87,4335433307,9959700965322,1783481702524345258,4
88,4368766640,9959741433319,1783481702564813287,4
89,4402099973,9959773423766,1783481702596803670,4
90,4435433306,9959797046519,1783481702620426455,4
91,4468766639,9959829038085,1783481702652418053,4
92,4502099972,9959861058100,1783481702684438036,4
93,4535433305,9959893094979,1783481702716474947,4
94,4568766638,9959925110577,1783481702748490513,4
95,4602099971,9959957135008,1783481702780514976,4
96,4635433304,9960021243646,1783481702844623614,4
97,4668766637,9960053250797,1783481702876630733,4
98,4702099970,9960059007756,1783481702882387724,4
99,4735433303,9960099443241,1783481702922823209,4
100,4768766636,9960131436599,1783481702954816535,4
101,4802099969,9960163467078,1783481702986847046,4
102,4835433302,9960195492437,1783481703018872373,4
103,4868766635,9960227513156,1783481703050893124,4
104,4902099968,9960259577683,1783481703082957651,4
105,4935433301,9960291579906,1783481703114959842,4
106,4968766634,9960323599248,1783481703146979216,4
107,5002099967,9960373397312,1783481703196777248,4
108,5035433300,9960405429199,1783481703228809167,4
109,5068766633,9960437448990,1783481703260828958,4
110,5102099966,9960469503309,1783481703292883277,4
111,5135433299,9960501484508,1783481703324864444,4
112,5168766632,9960533525994,1783481703356905962,4
113,5202099965,9960565523833,1783481703388903769,4
114,5235433298,9960597541512,1783481703420921448,4
115,5268766631,9960629561815,1783481703452941751,4
116,5302099964,9960661623430,1783481703485003430,4
117,5335433297,9960693698005,1783481703517077941,4
118,5368766630,9960725639459,1783481703549019395,4
119,5402099963,9960757647698,1783481703581027634,4
120,5435433296,9960792378384,1783481703615758320,4
121,5468766629,9960824335294,1783481703647715262,4
122,5502099962,9960885743917,1783481703709123885,4
123,5535433295,9960917759260,1783481703741139228,4
124,5568766628,9960949780811,1783481703773160715,4
125,5602099961,9960981805498,1783481703805185466,4
126,5635433294,9961013837673,1783481703837217641,4
127,5668766627,9961045832183,1783481703869212119,4
128,5702099960,9961077859110,1783481703901239078,4
129,5735433293,9961109879221,1783481703933259189,4
130,5768766626,9961150313810,1783481703973693778,4
131,5802099959,9961182283456,1783481704005663424,4
132,5835433292,9961205958657,1783481704029338593,4
133,5868766625,9961237984912,1783481704061364880,4
134,5902099958,9961270054911,1783481704093434879,4
135,5935433291,9961302036526,1783481704125416494,4
136,5968766624,9961334067389,1783481704157447325,4
137,6002099957,9961366062220,1783481704189442156,4
138,6035433290,9961398083163,1783481704221463131,4
139,6068766623,9961430132202,1783481704253512138,4
140,6102099956,9961462146745,1783481704285526681,4
141,6135433289,9961494142983,1783481704317522919,4
142,6168766622,9961526154102,1783481704349534070,4
143,6202099955,9961558209605,1783481704381589541,4
144,6235433288,9961590208660,1783481704413588628,4
145,6268766621,9961636779346,1783481704460159314,4
146,6302099954,9961668860161,1783481704492240129,4
147,6335433287,9961700847728,1783481704524227696,4
148,6368766620,9961732867871,1783481704556247839,4
149,6402099953,9961764925646,1783481704588305614,4
